address,status,street,borough,zip,cb,cwz,bbl
"818 SCHENCK AVENUE,BROOKLYN 11207",OK,818 SCHENCK AVENUE,BROOKLYN,11207,305,BK3,40.660369,,-73.883357,,3043540026
"170-30 130 AVENUE,QUEENS 11434",OK,170-30 130 AVENUE,QUEENS,11434,412,QN4,40.676795,,-73.771088,,4124950002
"2960 WEST 27 STREET,BROOKLYN 11224",OK,2960 WEST   27 STREET,BROOKLYN,11224,313,BK5,40.573588,,-73.992855,,3070520034
"1363 GILLESPIE AVENUE,BRONX 10461",OK,1363 GILLESPIE AVENUE,BRONX,10461,210,BX2,40.839568,,-73.830372,,2053580038
"575 LEXINGTON AVENUE,MANHATTAN 10022",OK,575 LEXINGTON AVENUE,MANHATTAN,10022,106,MN2,40.757216,,-73.971827,,1013060023
"83-06 ABINGDON ROAD,QUEENS 11415",OK,83-06 ABINGDON ROAD,QUEENS,11415,409,QN4,40.707795,,-73.833828,,4033290011
"3450 DEKALB AVE,BRONX 10467",OK,3450 DEKALB AVENUE,BRONX,10467,207,BX1,40.881486,,-73.881226,,2033270001
"1206 BAY RIDGE AVENUE,BROOKLYN 11219",OK,1206 BAY RIDGE AVENUE,BROOKLYN,11219,310,BK4,40.624724,,-74.005602,,3061550009
"685 TINTON AVENUE,BRONX 10455",OK,685 TINTON AVENUE,BRONX,10455,201,BX1,40.816288,,-73.905151,,2026540001
"1078 Fulton  Street,BROOKLYN 11238",OK,1078 FULTON STREET,BROOKLYN,11238,303,BK1,40.681569,,-73.957805,,3020167501
"70-44 KISSENA BLVD.,QUEENS 11367",OK,70-44 KISSENA BOULEVARD,QUEENS,11367,408,QN3,40.730519,,-73.815395,,4066560052
"1650 56 STREET,BROOKLYN 11204",OK,1650 56 STREET,BROOKLYN,11204,312,BK4,40.626499,,-73.988584,,3054920028
"2901 CAMPUS RD,BROOKLYN 11210",OK,2901 CAMPUS ROAD,BROOKLYN,11210,314,BK5,40.631986,,-73.948682,,3075570118
"32 CARMINE STREET,MANHATTAN 10014",OK,32 CARMINE STREET,MANHATTAN,10014,102,MN1B,40.730151,,-74.002995,,1005270080
"1113 COLGATE AVENUE,BRONX 10472",OK,1113 COLGATE AVENUE,BRONX,10472,209,BX2,40.82629,,-73.881509,,2037360001
"538 JAMAICA AVENUE,BROOKLYN 11208",OK,538 JAMAICA AVENUE,BROOKLYN,11208,305,BK3,40.684721,,-73.883563,,3039110023
"312 E 95TH ST,MANHATTAN 10128",OK,312 EAST   95 STREET,MANHATTAN,10128,108,MN6,40.783326,,-73.947027,,1015570041
"104-21 39TH AVE,QUEENS 11368",OK,104-21 39 AVENUE,QUEENS,11368,403,QN2,40.750796,,-73.861656,,4017757501
"560 WEST 113 STREET,MANHATTAN 10025",OK,560 WEST  113 STREET,MANHATTAN,10025,109,MN7,40.805724,,-73.964489,,1018840058
"745 7TH AVENUE,MANHATTAN 10019",OK,745 7 AVENUE,MANHATTAN,10019,105,MN4,40.760605,,-73.983612,,1010020001
"2 FIFTH AVENUE,MANHATTAN 10011",OK,2 FIFTH AVENUE,MANHATTAN,10011,102,MN1B,40.731921,,-73.996608,,1005510001
"60-05 WOODHAVEN BLVD.,QUEENS 11373",OK,60-05 WOODHAVEN BOULEVARD,QUEENS,11373,406,QN2,40.731256,,-73.871561,,4030880001
"2585 Coney Island  Avenue,BROOKLYN 11223",OK,2585 CONEY ISLAND AVENUE,BROOKLYN,11223,315,BK5,40.593632,,-73.960828,,3073940002
"217-21 MERRICK BLVD.,QUEENS 11413",OK,217-21 MERRICK BOULEVARD,QUEENS,11413,413,QN4,40.679719,,-73.751418,,4129560029
"12 WEST 12 STREET,MANHATTAN 10011",OK,12 WEST   12 STREET,MANHATTAN,10011,102,MN1B,40.734902,,-73.995143,,1005750048
"185 MARCY AVE,BROOKLYN 11211",OK,185 MARCY AVENUE,BROOKLYN,11211,301,BK1,40.707729,,-73.958337,,3021510006
"72-55 AUSTIN STREET,QUEENS 11375",OK,72-55 AUSTIN STREET,QUEENS,11375,406,QN2,40.718705,,-73.841203,,4032590005
"314 PACIFIC STREET,BROOKLYN 11201",OK,314 PACIFIC STREET,BROOKLYN,11201,302,BK2,40.687466,,-73.988288,,3001880014
"649 39TH STREET,BROOKLYN 11232",OK,649 39 STREET,BROOKLYN,11232,307,BK2,40.649292,,-74.000623,,3009030083
"199 CHAMBERS STREET,MANHATTAN 10007",OK,199 CHAMBERS STREET,MANHATTAN,10007,101,MN1A,40.716838,,-74.012117,,1001420050
"413 SMITH   STREET,BROOKLYN 11231",OK,413 SMITH STREET,BROOKLYN,11231,306,BK2,40.677827,,-73.996276,,3004680006
"860 PARK AVENUE,BROOKLYN 11206",OK,860 PARK AVENUE,BROOKLYN,11206,303,BK1,40.698576,,-73.940801,,3015800001
"29 Eva Avenue,STATEN ISLAND 10306",OK,29 EVA AVENUE,STATEN IS,10306,503,SI1,40.560301,,-74.111775,,5040580326
"1538 2 AVENUE,MANHATTAN 10028",OK,1538 2 AVENUE,MANHATTAN,10028,108,MN6,40.774112,,-73.954479,,1015437503
"1778 SOUTHERN BOULEVARD,BRONX 10460",OK,1778 SOUTHERN BOULEVARD,BRONX,10460,203,BX1,40.838304,,-73.887183,,2029847501
"212-220 WILSON STREET,BROOKLYN 11211",OK,212-220 WILSON STREET,BROOKLYN,11211,301,BK1,40.707066,,-73.959827,,3021830024
"55 WEST 138 STREET,MANHATTAN 10037",OK,55 WEST  138 STREET,MANHATTAN,10037,110,MN7,40.815495,,-73.938161,,1017360012
"161-93 47TH   AVENUE,QUEENS 11101",REJECTED
"8515 RIDGE BLVD,BROOKLYN 11209",OK,8515 RIDGE BOULEVARD,BROOKLYN,11209,310,BK4,40.624746,,-74.03347,,3060330001
"1171 Eastern Parkway,BROOKLYN 11213",OK,1171 EASTERN PARKWAY,BROOKLYN,11213,308,BK3,40.668726,,-73.929617,,3013910058
"226-02 MERRICK BOULEVARD,QUEENS 11413",OK,226-02 MERRICK BOULEVARD,QUEENS,11413,413,QN4,40.677234,,-73.743791,,4131070018
"216-22 Beach 87th Street,QUEENS 11693",OK,216-22 BEACH   87 STREET,QUEENS,11693,414,QN4,40.588045,,-73.812206,,4161200006
"259 10TH AVE,MANHATTAN 10001",OK,259 10 AVENUE,MANHATTAN,10001,104,MN5,40.749065,,-74.003183,,1006970031
"122 EAST 91 STREET,MANHATTAN 10128",OK,122 EAST   91 STREET,MANHATTAN,10128,108,MN6,40.782945,,-73.953906,,1015190062
"555 TOMPKINS AVENUE,STATEN ISLAND 10305",OK,555 TOMPKINS AVENUE,STATEN IS,10305,501,SI1,40.612397,,-74.071145,,5028530013
"32 HANCOCK ST,STATEN ISLAND 10305",OK,32 HANCOCK STREET,STATEN IS,10305,502,SI1,40.589293,,-74.094732,,5033410009
"1402 40TH STREET,BROOKLYN 11218",OK,1402 40 STREET,BROOKLYN,11218,312,BK4,40.63851,,-73.984316,,3053450006
"544 UNION  AVENUE,BROOKLYN 11211",OK,544 UNION AVENUE,BROOKLYN,11211,301,BK1,40.717322,,-73.951672,,3027360001
"723 AVENUE Z,BROOKLYN 11223",OK,723 AVENUE Z,BROOKLYN,11223,313,BK5,40.586542,,-73.967439,,3072180077
"411 THATFORD AVENUE,BROOKLYN 11212",OK,411 THATFORD AVENUE,BROOKLYN,11212,316,BK3,40.660306,,-73.907355,,3036040001
"2 GRIDLEY AVENUE,STATEN ISLAND 10303",OK,2 GRIDLEY AVENUE,STATEN IS,10303,501,SI1,40.631338,,-74.159266,,5012300016
"543 Main Street,MANHATTAN 10044",OK,543 MAIN STREET,MANHATTAN,10044,108,QN1,40.761674,,-73.949842,,1013730001
"232 SKILLMAN ST,BROOKLYN 11205",OK,232 SKILLMAN STREET,BROOKLYN,11205,303,BK1,40.691395,,-73.956487,,3019270060
"120-02 MERRICK BOULEVARD,QUEENS 11434",OK,120-02 MERRICK BOULEVARD,QUEENS,11434,412,QN4,40.684555,,-73.77113,,4123920036
"4206 12 Avenue,BROOKLYN 11219",OK,4206 12 AVENUE,BROOKLYN,11219,312,BK4,40.640174,,-73.990361,,3055970043
"4624 BROADWAY,MANHATTAN 10040",OK,4624 BROADWAY,MANHATTAN,10040,112,MN7,40.861273,,-73.930386,,1021720028
"3365 THIRD AVENUE,BRONX 10456",OK,3365 THIRD AVENUE,BRONX,10456,203,BX1,40.827324,,-73.907415,,2023707501
"172-17 LINDEN BOULEVARD,QUEENS 11434",OK,172-17 LINDEN BOULEVARD,QUEENS,11434,412,QN4,40.691941,,-73.778064,,4102870062
"97-45 63 DRIVE,QUEENS 11374",OK,97-45 63 DRIVE,QUEENS,11374,406,QN2,40.730683,,-73.859796,,4020897501
"185 COURT STREET,BROOKLYN 11201",OK,185 COURT STREET,BROOKLYN,11201,302,BK2,40.687903,,-73.993217,,3002800015
"1045 BEACH    9 STREET,QUEENS 11691",OK,1045 BEACH    9 STREET,QUEENS,11691,414,QN4,40.604326,,-73.74572,,4155540049
"324 WEST   15 STREET,MANHATTAN 10011",OK,324 WEST   15 STREET,MANHATTAN,10011,104,MN5,40.740817,,-74.002923,,1007380054
"620 W 42nd street,MANHATTAN 10036",OK,620 WEST   42 STREET,MANHATTAN,10036,104,MN5,40.761199,,-73.999235,,1010897502
"555 OCEAN PARKWAY,BROOKLYN 11218",OK,555 OCEAN PARKWAY,BROOKLYN,11218,312,BK4,40.634874,,-73.972484,,3054000076
"90-01 ROCKAWAY BEACH BLVD.,QUEENS 11693",OK,90-01 ROCKAWAY BEACH BOULEVARD,QUEENS,11693,414,QN4,40.587033,,-73.813984,,4161330021
"5625 ARLINGTON AVENUE,BRONX 10471",OK,5625 ARLINGTON AVENUE,BRONX,10471,208,BX1,40.905009,,-73.907133,,2059520374
"214 STUYVESANT AVENUE,BROOKLYN 11221",OK,214 STUYVESANT AVENUE,BROOKLYN,11221,303,BK1,40.687985,,-73.933065,,3016350041
"1083 ALLERTON AVENUE,BRONX 10469",OK,1083 ALLERTON AVENUE,BRONX,10469,211,BX2,40.865461,,-73.856406,,2045200060
"122-01 Guy R Brewer Boulevard,QUEENS 11434",OK,122-01 GUY R BREWER BOULEVARD,QUEENS,11434,412,QN4,40.679132,,-73.779989,,4123800021
"315 VANDERBILT AVENUE,BROOKLYN 11205",OK,315 VANDERBILT AVENUE,BROOKLYN,11205,302,BK2,40.688742,,-73.96895,,3019290007
"225 WEST  99TH STREET,MANHATTAN 10025",OK,225 WEST   99 STREET,MANHATTAN,10025,107,MN5,40.796267,,-73.969586,,1018710029
"74-15 JUNIPER BOULEVARD NORTH,QUEENS 11379",OK,74-15 JUNIPER BOULEVARD NORTH,QUEENS,11379,405,QN2,40.721238,,-73.884513,,4029300012
"452 EAST 9 STREET,BROOKLYN 11218",OK,452 EAST    9 STREET,BROOKLYN,11218,312,BK4,40.637648,,-73.969586,,3053920032
"5916 20TH AVENUE,BROOKLYN 11204",OK,5916 20 AVENUE,BROOKLYN,11204,312,BK4,40.619815,,-73.98245,,3055130044
"485 VICTORY BOULEVARD,STATEN ISLAND 10301",OK,485 VICTORY BOULEVARD,STATEN IS,10301,501,SI1,40.630399,,-74.088763,,5001200118
"757 60TH ST,BROOKLYN 11220",OK,757 60 STREET,BROOKLYN,11220,307,BK2,40.636101,,-74.010542,,3008667501
"1525 ST NICHOLAS AVENUE,MANHATTAN 10033",OK,1525 ST NICHOLAS AVENUE,MANHATTAN,10033,112,MN7,40.85263,,-73.931324,,1021660082
"2495 BROADWAY,MANHATTAN 10025",OK,2495 BROADWAY,MANHATTAN,10025,107,MN5,40.792588,,-73.973297,,1012400052
"1501 LEXINGTON AVENUE,MANHATTAN 10029",OK,1501 LEXINGTON AVENUE,MANHATTAN,10029,111,MN6,40.786435,,-73.950499,,1016240045
"40 SUTTON PLACE,MANHATTAN 10022",OK,40 SUTTON PLACE,MANHATTAN,10022,106,MN2,40.758313,,-73.959991,,1013707501
"802 UNION ST,BROOKLYN 11215",OK,802 UNION STREET,BROOKLYN,11215,306,BK2,40.674621,,-73.975886,,3009577502
"456-44 154 STREET,QUEENS 11357",REJECTED
"419 EAST 77TH STREET,MANHATTAN 10075",OK,419 EAST   77 STREET,MANHATTAN,10075,108,MN6,40.770766,,-73.953016,,1014720008
"125 EAST 85 STREET,MANHATTAN 10028",OK,125 EAST   85 STREET,MANHATTAN,10028,108,MN6,40.779095,,-73.956725,,1015140013
"137-56 70 AVENUE,QUEENS 11367",OK,137-56 70 AVENUE,QUEENS,11367,408,QN3,40.728018,,-73.827586,,4065960032
"125 BROAD STREET,MANHATTAN 10004",OK,125 BROAD STREET,MANHATTAN,10004,101,MN1A,40.702112,,-74.011249,,1000057501
"231-10 HILLSIDE AVENUE,QUEENS 11427",OK,231-10 HILLSIDE AVENUE,QUEENS,11427,413,QN4,40.733065,,-73.738694,,4079400027
"10023 SEAVIEW   AVENUE,BROOKLYN 11236",OK,10023 SEAVIEW AVENUE,BROOKLYN,11236,318,BK3,40.635464,,-73.887144,,3083030001
"2148 Ocean Avenue,BROOKLYN 11229",OK,2148 OCEAN AVENUE,BROOKLYN,11229,315,BK5,40.609489,,-73.953331,,3067820038
"400 LINCOLN ROAD,BROOKLYN 11225",OK,400 LINCOLN ROAD,BROOKLYN,11225,309,BK3,40.661638,,-73.949441,,3047910023
"83-78 Daniel Street,QUEENS 11435",OK,83-78 DANIEL STREET,QUEENS,11435,408,QN3,40.71366,,-73.814937,,4097160154
"1 EAST 104 STREET,MANHATTAN 10029",OK,1 EAST  104 STREET,MANHATTAN,10029,111,MN6,40.792888,,-73.951826,,1016100001
"7 WEST 10 STREET,MANHATTAN 10011",OK,7 WEST   10 STREET,MANHATTAN,10011,102,MN1B,40.73362,,-73.995908,,1005740048
"2169 CONEY ISLAND AVENUE,BROOKLYN 11223",OK,2169 CONEY ISLAND AVENUE,BROOKLYN,11223,315,BK5,40.604079,,-73.961625,,3068170068
"995 CARROLL STREET,BROOKLYN 11225",OK,995 CARROLL STREET,BROOKLYN,11225,309,BK3,40.66771,,-73.957331,,3012800054
"4815 14th Avenue,BROOKLYN 11219",OK,4815 14 AVENUE,BROOKLYN,11219,312,BK4,40.634113,,-73.989469,,3056367504
"36-01 BELL BOULEVARD,QUEENS 11361",OK,36-01 BELL BOULEVARD,QUEENS,11361,411,QN3,40.767805,,-73.773168,,4061760001
"454-78 152ND STREET,QUEENS 11357",REJECTED
"115 EAST 98 STREET,MANHATTAN 10029",OK,115 EAST   98 STREET,MANHATTAN,10029,111,MN6,40.787637,,-73.951057,,1016260001
"95 WEST 168TH STREET,BRONX 10452",OK,95 WEST  168 STREET,BRONX,10452,204,BX1,40.838321,,-73.924537,,2025170001
"141-20 GRAND CENTRAL PKWY,QUEENS 11435",OK,141-20 GRAND CENTRAL PARKWAY,QUEENS,11435,408,QN3,40.71565,,-73.817214,,4066390016
"503 EVERGREEN AVENUE,BROOKLYN 11221",OK,503 EVERGREEN AVENUE,BROOKLYN,11221,304,BK1,40.690763,,-73.916309,,3033687505
"6023 FT HAMLTON PKWY,BROOKLYN ",OK,6023 FT HAMILTON,BROOKLYN,11209,310,BK4,40.609231,,-74.028575,,3061530001
"7106 13TH AVENUE,BROOKLYN 11228",OK,7106 13 AVENUE,BROOKLYN,11228,310,BK4,40.622478,,-74.005176,,3061770040
"386 MARLBOROUGH ROAD,BROOKLYN 11226",OK,386 MARLBOROUGH ROAD,BROOKLYN,11226,314,BK5,40.640589,,-73.964321,,3051570013
"206 WEST 64 STREET,MANHATTAN 10023",OK,206 WEST   64 STREET,MANHATTAN,10023,107,MN5,40.773624,,-73.985584,,1011540101
"166 WEST 97 STREET,MANHATTAN 10025",OK,166 WEST   97 STREET,MANHATTAN,10025,107,MN5,40.794439,,-73.969175,,1018510008
"1363 46TH STREET,BROOKLYN 11219",OK,1363 46 STREET,BROOKLYN,11219,312,BK4,40.635922,,-73.989058,,3056170050
"75 HICKS STREET,BROOKLYN 11201",OK,75 HICKS STREET,BROOKLYN,11201,302,BK2,40.699338,,-73.993898,,3002210001
"475 MAIN STREET,MANHATTAN 10044",OK,475 MAIN STREET,MANHATTAN,10044,108,QN1,40.759951,,-73.951446,,1013730002
"56 EAST 93 STREET,MANHATTAN 10128",OK,56 EAST   93 STREET,MANHATTAN,10128,108,MN6,40.785061,,-73.955035,,1015040047
"9718 FLATLANDS AVENUE,BROOKLYN 11236",OK,9718 FLATLANDS AVENUE,BROOKLYN,11236,318,BK3,40.643812,,-73.900416,,3082050042
"89-14 163 STREET,QUEENS 11432",OK,89-14 163 STREET,QUEENS,11432,412,QN4,40.706659,,-73.798047,,4097610055
"38 Lafayette Avenue,BROOKLYN 11217",OK,38 LAFAYETTE AVENUE,BROOKLYN,11217,302,BK2,40.686918,,-73.977284,,3021120027
"50-11 QUEENS BOULEVARD,QUEENS 11377",OK,50-11 QUEENS BOULEVARD,QUEENS,11377,402,QN1,40.742717,,-73.914775,,4013190021
"4105 CHURCH AVENUE,BROOKLYN 11203",OK,4105 CHURCH AVENUE,BROOKLYN,11203,317,BK3,40.651343,,-73.938879,,3048780038
"600 HART STREET,BROOKLYN 11221",OK,600 HART STREET,BROOKLYN,11221,304,BK1,40.69752,,-73.928281,,3032270010
"199-15 LINDEN BOULEVARD,QUEENS 11412",OK,199-15 LINDEN BOULEVARD,QUEENS,11412,412,QN4,40.694258,,-73.752954,,4110710006
"348 13th street,BROOKLYN 11215",OK,348 13 STREET,BROOKLYN,11215,306,BK2,40.665233,,-73.985146,,3010360019
"1205 44 STREET,BROOKLYN 11219",OK,1205 44 STREET,BROOKLYN,11219,312,BK4,40.638925,,-73.991007,,3056040001
"32-20 108,QUEENS ",OK,32-20 108 PCT,QUEENS,11101,402,QN1,40.742998,,-73.954721,,4000320006
"1331 Flatbush Avenue,BROOKLYN 11226",OK,1331 FLATBUSH AVENUE,BROOKLYN,11226,317,BK3,40.638658,,-73.953808,,3052110060
"39-60 54 STREET,QUEENS 11377",OK,39-60 54 STREET,QUEENS,11377,402,QN1,40.746611,,-73.909736,,4012380040
"7616 13TH AVENUE,BROOKLYN 11228",OK,7616 13 AVENUE,BROOKLYN,11228,310,BK4,40.619558,,-74.008216,,3062320043
"424 WEST 116 STREET,MANHATTAN 10027",OK,424 WEST  116 STREET,MANHATTAN,10027,109,MN7,40.806464,,-73.960219,,1018670069
"79-33 258 STREET,QUEENS 11004",OK,79-33 258 STREET,QUEENS,11004,413,QN4,40.745499,,-73.713293,,4086950060
"237 Duffield Street,BROOKLYN 11201",OK,237 DUFFIELD STREET,BROOKLYN,11201,302,BK2,40.691078,,-73.984383,,3001460007
"12 NEWEL ST,BROOKLYN 11222",OK,12 NEWEL STREET,BROOKLYN,11222,301,BK1,40.723378,,-73.946555,,3026840042
"104 West End Avenue,BROOKLYN 11235",OK,104 WEST END AVENUE,BROOKLYN,11235,315,BK5,40.579008,,-73.953302,,3087197502
"453-39 51 AVENUE,QUEENS 11101",REJECTED
"834 PROSPECT PLACE,BROOKLYN 11216",OK,834 PROSPECT PLACE,BROOKLYN,11216,308,BK3,40.674242,,-73.948909,,3012340018
"164 EAST 68 STREET,MANHATTAN 10065",OK,164 EAST   68 STREET,MANHATTAN,10065,108,MN6,40.767413,,-73.963033,,1014020042
"651 BROADWAY,STATEN ISLAND 10310",OK,651 BROADWAY,STATEN IS,10310,501,SI1,40.624936,,-74.114246,,5003030047
"169 WEST 87TH STREET,MANHATTAN 10024",OK,169 WEST   87 STREET,MANHATTAN,10024,107,MN5,40.78793,,-73.973483,,1012180010
"76 ST ALBAN'S PLACE,STATEN ISLAND 10312",OK,76 ST ALBAN'S PLACE,STATEN IS,10312,503,SI1,40.544249,,-74.160822,,5052390048
"590 WEST 235 STREET,BRONX 10463",OK,590 WEST  235 STREET,BRONX,10463,208,BX1,40.885929,,-73.911427,,2057880085
"610 WEST 112 STREET,MANHATTAN 10025",OK,610 WEST  112 STREET,MANHATTAN,10025,109,MN7,40.805626,,-73.966197,,1018940056
"334 AMSTERDAM AVENUE,MANHATTAN 10023",OK,334 AMSTERDAM AVENUE,MANHATTAN,10023,107,MN5,40.781014,,-73.979891,,1011670033
"12 East  89th  Street,MANHATTAN 10128",OK,12 EAST   89 STREET,MANHATTAN,10128,108,MN6,40.783194,,-73.958395,,1015000062
"25 Market Street,MANHATTAN 10002",OK,25 MARKET STREET,MANHATTAN,10002,103,MN2,40.71285,,-73.994449,,1002777501
"550 OCEAN PARKWAY,BROOKLYN 11218",OK,550 OCEAN PARKWAY,BROOKLYN,11218,312,BK4,40.63492,,-73.972517,,3053990032
"83-38 CORNISH AVENUE,QUEENS 11373",OK,83-38 CORNISH AVENUE,QUEENS,11373,404,QN2,40.740398,,-73.880839,,4015447501
"34 WEST 118TH STREET,MANHATTAN 10026",OK,34 WEST  118 STREET,MANHATTAN,10026,110,MN7,40.802512,,-73.94681,,1016010001
"1938 BATH AVENUE,BROOKLYN 11214",OK,1938 BATH AVENUE,BROOKLYN,11214,311,BK4,40.602044,,-74.002672,,3064400034
"311 WEST 120 STREET,MANHATTAN 10027",OK,311 WEST  120 STREET,MANHATTAN,10027,110,MN7,40.807332,,-73.954308,,1019470023
"27-18 HOYT AVENUE SOUTH,QUEENS 11102",OK,27-18 HOYT AVENUE SOUTH,QUEENS,11102,401,QN1,40.771931,,-73.919901,,4008397503
"240 EAST   84 STREET,MANHATTAN 10028",OK,240 EAST   84 STREET,MANHATTAN,10028,108,MN6,40.777088,,-73.953975,,1015290029
"101-09 WOODHAVEN BLVD,QUEENS 11416",OK,101-09 WOODHAVEN BOULEVARD,QUEENS,11416,409,QN4,40.683935,,-73.845937,,4091020002
"131 REMSEN STREET,BROOKLYN 11201",OK,131 REMSEN STREET,BROOKLYN,11201,302,BK2,40.693769,,-73.993307,,3002490006
"30 WEST 68TH STREET,MANHATTAN 10023",OK,30 WEST   68 STREET,MANHATTAN,10023,107,MN5,40.774207,,-73.979153,,1011200044
"1766 2ND AVE,MANHATTAN 10128",OK,1766 2 AVENUE,MANHATTAN,10128,108,MN6,40.781779,,-73.948884,,1015550001
"626 FLATBUSH AVENUE,BROOKLYN 11225",OK,626 FLATBUSH AVENUE,BROOKLYN,11225,309,BK3,40.658121,,-73.960444,,3050260185
"12 EAST 96 STREET,MANHATTAN 10128",OK,12 EAST   96 STREET,MANHATTAN,10128,108,MN6,40.787661,,-73.955207,,1015070063
"202 RIVERSIDE DRIVE,MANHATTAN 10025",OK,202 RIVERSIDE DRIVE,MANHATTAN,10025,107,MN5,40.793705,,-73.976655,,1012520005
"1080 UTICA AVENUE,BROOKLYN 11203",OK,1080 UTICA AVENUE,BROOKLYN,11203,317,BK3,40.64671,,-73.929856,,3047340032
"39-76 58 STREET,QUEENS 11377",OK,39-76 58 STREET,QUEENS,11377,402,QN1,40.746331,,-73.906102,,4012280001
"196 ALBANY AVE,BROOKLYN 11213",OK,196 ALBANY AVENUE,BROOKLYN,11213,308,BK3,40.67388,,-73.938974,,3012300044
"145 Rutledge Street,BROOKLYN 11211",OK,145 RUTLEDGE STREET,BROOKLYN,11211,301,BK1,40.701932,,-73.957266,,3022187505
"35 West 134 Street,MANHATTAN 10037",OK,35 WEST  134 STREET,MANHATTAN,10037,110,MN7,40.81265,,-73.93949,,1017300055
"9718 Flatlands Avenue,BROOKLYN 11236",OK,9718 FLATLANDS AVENUE,BROOKLYN,11236,318,BK3,40.643812,,-73.900416,,3082050042
"501 8TH STREET,BROOKLYN 11215",OK,501 8 STREET,BROOKLYN,11215,306,BK2,40.666539,,-73.979064,,3010880041
"111 EAST 60TH STREET,MANHATTAN 10022",OK,111 EAST   60 STREET,MANHATTAN,10022,108,MN6,40.763262,,-73.968652,,1013950105
"407 EAST 53 STREET,BROOKLYN 11203",OK,407 EAST   53 STREET,BROOKLYN,11203,317,BK3,40.64967,,-73.927219,,3047250063
"140 HARVEST AVENUE,STATEN ISLAND 10310",OK,140 HARVEST AVENUE,STATEN IS,10310,501,SI1,40.627328,,-74.109967,,5002920073
"49 AVENUE W,BROOKLYN 11223",OK,49 AVENUE W,BROOKLYN,11223,313,BK5,40.591395,,-73.982238,,3071370001
"1846 RANDALL AVENUE,BRONX 10473",OK,1846 RANDALL AVENUE,BRONX,10473,209,BX2,40.817305,,-73.86069,,2035240020
"992 GATES AVENUE,BROOKLYN 11221",OK,992 GATES AVENUE,BROOKLYN,11221,303,BK1,40.6893,,-73.923685,,3014800002
"1401 AVENUE I,BROOKLYN 11230",OK,1401 AVENUE I,BROOKLYN,11230,314,BK5,40.627493,,-73.962638,,3066980051
"60-10 47 AVENUE,QUEENS 11377",OK,60-10 47 AVENUE,QUEENS,11377,402,QN1,40.739912,,-73.904328,,4023220001
"412 KINGS HIGHWAY,BROOKLYN 11223",OK,412 KINGS HIGHWAY,BROOKLYN,11223,311,BK4,40.604473,,-73.974795,,3066787501
"525 WEST   52 STREET,MANHATTAN 10019",OK,525 WEST   52 STREET,MANHATTAN,10019,104,MN5,40.766521,,-73.992253,,1010817501
"2600 OCEAN AVENUE,BROOKLYN 11229",OK,2600 OCEAN AVENUE,BROOKLYN,11229,315,BK5,40.598158,,-73.951186,,3073520032
"706 QUINCY STREET,BROOKLYN 11221",OK,706 QUINCY STREET,BROOKLYN,11221,303,BK1,40.689085,,-73.932109,,3016310001
"4910 LITTLE NECK PKWY,QUEENS 11362",OK,4910 LITTLE NECK PARKWAY,QUEENS,11362,411,QN3,40.768961,,-73.731178,,4082490040
"3867 SHORE PARKWAY,BROOKLYN 11235",OK,3867 SHORE PARKWAY,BROOKLYN,11235,315,BK5,40.586329,,-73.93226,,3088060017
"271-20 48 AVENUE,QUEENS 11109",REJECTED
"46-04 Vernon Blvd.,QUEENS 11101",OK,46-04 VERNON BOULEVARD,QUEENS,11101,402,QN1,40.746678,,-73.952791,,4000270046
"1462 62 STREET,BROOKLYN 11219",OK,1462 62 STREET,BROOKLYN,11219,311,BK4,40.625547,,-73.996181,,3057340045
"2745 ATLANTIC AVENUE,BROOKLYN 11207",OK,2745 ATLANTIC AVENUE,BROOKLYN,11207,305,BK3,40.676183,,-73.892876,,3036740045
"5555 MOSHOLU AVENUE,BRONX 10471",OK,5555 MOSHOLU AVENUE,BRONX,10471,208,BX1,40.903324,,-73.903536,,2058501585
"2 CASTLE HILL AVENUE,BRONX 10473",OK,2 CASTLE HILL AVENUE,BRONX,10473,209,BX2,40.811781,,-73.846335,,2034870001
"561 UTICA  AVENUE,BROOKLYN 11203",OK,561 UTICA AVENUE,BROOKLYN,11203,317,BK3,40.659691,,-73.93122,,3046040069
"5566 KINGS HWY,BROOKLYN 11203",OK,5566 KINGS HIGHWAY,BROOKLYN,11203,317,BK3,40.648112,,-73.924338,,3047400061
"2188 PITKIN AVENUE,BROOKLYN 11207",OK,2188 PITKIN AVENUE,BROOKLYN,11207,305,BK3,40.672476,,-73.891887,,3037420020
"124-50 METROPOLITAN AVENUE,QUEENS 11415",OK,124-50 METROPOLITAN AVENUE,QUEENS,11415,409,QN4,40.704865,,-73.827303,,4092400012
"1224 PROSPECT AVENUE,BROOKLYN 11218",OK,1224 PROSPECT AVENUE,BROOKLYN,11218,307,BK2,40.653253,,-73.976192,,3052740009
"358 OVINGTON AVENUE,BROOKLYN 11209",OK,358 OVINGTON AVENUE,BROOKLYN,11209,310,BK4,40.63413,,-74.024792,,3058910041
"570 Crown Street,BROOKLYN 11213",OK,570 CROWN STREET,BROOKLYN,11213,309,BK3,40.665652,,-73.939237,,3014170007
"1811 CROTONA AVENUE,BRONX 10457",OK,1811 CROTONA AVENUE,BRONX,10457,206,BX1,40.842893,,-73.893457,,2029440001
"139 NEVINS STREET,BROOKLYN 11217",OK,139 NEVINS STREET,BROOKLYN,11217,302,BK2,40.684364,,-73.983818,,3001970003
