year,borough,community_board,complaint_type,descriptors,status_cal,count,avg,avg,avg
2021,QUEENS,401,Dirty Conditions,E8 Canine Violation,Closed,18,,,4.9444444444444444
2021,QUEENS,401,Dirty Conditions,Syringes,Closed,2,,,11.5000000000000000
2021,QUEENS,401,Dirty Conditions,Trash,Closed,430,,,3.0186046511627907
2021,QUEENS,401,Dirty Conditions,Trash,Open,2,178.0000000000000000,,
2021,QUEENS,401,Dumpster Complaint,Blocking Sidewalk or Street,Closed,3,,,4.0000000000000000
2021,QUEENS,401,Dumpster Complaint,Overflowing,Closed,5,,,8.2000000000000000
2021,QUEENS,401,Dumpster Complaint,Uncovered,Closed,1,,,2.0000000000000000
2021,QUEENS,401,Graffiti,Graffiti,Closed,2,,,247.0000000000000000
2021,QUEENS,401,Graffiti,Graffiti,Open,149,219.2550335570469799,48.8986486486486486,
2021,QUEENS,401,Illegal Dumping,Chronic Dumping,Closed,19,,,2.5263157894736842
2021,QUEENS,401,Illegal Dumping,Removal Request,Closed,112,,,5.4464285714285714
2021,QUEENS,401,Illegal Posting,Poster or Sign,Closed,3,,,10.3333333333333333
2021,QUEENS,401,Litter Basket Complaint,10 Litter Basket / Request,Closed,1,,,1.00000000000000000000
2021,QUEENS,401,Litter Basket Complaint,New Basket,Closed,25,,,5.2800000000000000
2021,QUEENS,401,Litter Basket Complaint,Overflowing,Closed,13,,,5.1538461538461538
2021,QUEENS,401,Litter Basket Complaint,Replacement Basket,Closed,3,,,7.6666666666666667
2021,QUEENS,401,Lot Condition,Trash,Closed,5,,,73.4000000000000000
2021,QUEENS,401,Missed Collection,1 Missed Collection,Closed,435,,,1.5885057471264368
2021,QUEENS,401,Missed Collection,1C Uncollected Xmas Trees,Closed,15,,,0.93333333333333333333
2021,QUEENS,401,Missed Collection,1R Missed Recycling-All Materials,Closed,127,,,1.3307086614173228
2021,QUEENS,401,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,42,,,1.1666666666666667
2021,QUEENS,401,Missed Collection,1RG Missed Recycling Paper,Closed,71,,,1.3098591549295775
2021,QUEENS,401,Missed Collection,2 Bulk-Missed Collection,Closed,126,,,1.4920634920634921
2021,QUEENS,401,Missed Collection,2R Bulk-Missed Recy Collection,Closed,70,,,1.5142857142857143
2021,QUEENS,401,Missed Collection,Bulky Recycling,Closed,20,,,11.3500000000000000
2021,QUEENS,401,Missed Collection,Bulky Trash,Closed,59,,,12.4237288135593220
2021,QUEENS,401,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Closed,15,,,7.8666666666666667
2021,QUEENS,401,Missed Collection,Recycling - Paper,Closed,39,,,15.6666666666666667
2021,QUEENS,401,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Closed,64,,,7.0937500000000000
2021,QUEENS,401,Missed Collection,Trash,Closed,216,,,8.3009259259259259
2021,QUEENS,401,Missed Collection,Trash and Bulky Trash,Closed,14,,,26.2142857142857143
2021,QUEENS,401,Obstruction,Cone,Closed,1,,,3.0000000000000000
2021,QUEENS,401,Obstruction,Donation Collection Bin,Closed,1,,,9.0000000000000000
2021,QUEENS,401,Obstruction,Merchandise,Closed,13,,,6.4615384615384615
2021,QUEENS,401,Obstruction,Sidewalk Display,Closed,1,,,3.0000000000000000
2021,QUEENS,401,Obstruction,Trash or Recycling,Closed,8,,,2.3750000000000000
2021,QUEENS,401,Obstruction,Weeds or Grass,Closed,9,,,6.0000000000000000
2021,QUEENS,401,Other Enforcement,E2A Storage Of Receptacles,Closed,1,,,1.00000000000000000000
2021,QUEENS,401,Other Enforcement,E30 Transfer Station,Closed,1,,,1.00000000000000000000
2021,QUEENS,401,Other Enforcement,E6 Commercial Waste Disposal,Closed,11,,,1.8181818181818182
2021,QUEENS,401,Other Enforcement,E99 Other Requests For Enforcement,Closed,1,,,5.0000000000000000
2021,QUEENS,401,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,4,,,2.0000000000000000
2021,QUEENS,401,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,2,,,2.0000000000000000
2021,QUEENS,401,Residential Disposal Complaint,Containers Left Out After Collection,Closed,1,,,2.0000000000000000
2021,QUEENS,401,Residential Disposal Complaint,Refrigerator or Freezer Door Attached,Closed,2,,,10.0000000000000000
2021,QUEENS,401,Residential Disposal Complaint,Trash Not Separated from Recycling,Closed,7,,,1.4285714285714286
2021,QUEENS,401,Residential Disposal Complaint,Trash or Recycling Not Secure,Closed,18,,,2.4444444444444444
2021,QUEENS,401,Residential Disposal Complaint,Waste Left in Front of Other Residence,Closed,13,,,3.2307692307692308
2021,QUEENS,401,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Closed,9,,,2.6666666666666667
2021,QUEENS,401,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,51,,,2.2549019607843137
2021,QUEENS,401,Sanitation Condition,15N Needle/Syringe on Street/Sidewalk,Closed,1,,,1.00000000000000000000
2021,QUEENS,401,Sanitation Condition,22 Weeds,Closed,1,,,12.0000000000000000
2021,QUEENS,401,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Closed,7,,,6.8571428571428571
2021,QUEENS,401,Sanitation Worker or Vehicle Complaint,Noise,Closed,2,,,2.5000000000000000
2021,QUEENS,401,Sanitation Worker or Vehicle Complaint,Spilled Garbage,Closed,8,,,7.1250000000000000
2021,QUEENS,401,snow,15I Street Condition Ice-Non Storm,Closed,1,,,1.00000000000000000000
2021,QUEENS,401,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,25,,,0.64000000000000000000
2021,QUEENS,401,snow,E9 Snow / Icy Sidewalk,Closed,175,,,5.7085714285714286
2021,QUEENS,401,snow,Not Plowed,Open,19,454.2631578947368421,,
2021,QUEENS,401,Storm,2S Bulk-Storm Related,Closed,137,,,1.1167883211678832
2021,QUEENS,401,Sweeping Complaint,Inadequate Sweeping,Closed,5,,,12.6000000000000000
2021,QUEENS,401,Sweeping Complaint,Street Not Swept,Closed,21,,,7.6190476190476190
2021,QUEENS,401,Transfer Station Complaint,Odor,Closed,1,,,1.00000000000000000000
2021,QUEENS,401,Vacant Lot,8 Request to Clean Vacant Lot,Closed,1,,,2.0000000000000000
2021,QUEENS,401,Vacant Lot,8 Request to Clean Vacant Lot,Open,1,310.0000000000000000,,
2021,QUEENS,402,Abandoned Bike,Chained to Public Property,Closed,8,,,7.7500000000000000
2021,QUEENS,402,Change Collection Schedule,23 Change Collection Schedule,Closed,1,,,1.00000000000000000000
2021,QUEENS,402,Commercial Disposal Complaint,Waste Left in Front of Residence,Closed,1,,,1.00000000000000000000
2021,QUEENS,402,Dead Animal,Bird,Closed,2,,,9.0000000000000000
2021,QUEENS,402,Dead Animal,Cat,Closed,27,,,4.0740740740740741
2021,QUEENS,402,Dead Animal,Dog,Closed,7,,,4.7142857142857143
2021,QUEENS,402,Dead Animal,Other,Closed,1,,,3.0000000000000000
2021,QUEENS,402,Dead Animal,Raccoon,Closed,13,,,6.3076923076923077
2021,QUEENS,402,Dead Animal,Rat or Mouse,Closed,8,,,5.0000000000000000
2021,QUEENS,402,Derelict Bicycle,14B Derelict Bicycle,Closed,12,,,4.1666666666666667
2021,QUEENS,402,Derelict Vehicles,Derelict Vehicles,Closed,854,,,0.95081967213114754098
2021,QUEENS,402,Derelict Vehicles,Derelict Vehicles,Open,2,170.0000000000000000,,
2021,QUEENS,402,Dirty Conditions,Broken Glass,Closed,8,,,3.0000000000000000
2021,QUEENS,402,Dirty Conditions,Debris from Car Accident,Closed,2,,,6.0000000000000000
2021,QUEENS,402,Dirty Conditions,Dirt or Gravel,Closed,1,,,7.0000000000000000
2021,QUEENS,402,Dirty Conditions,Dog Waste,Closed,5,,,2.4000000000000000
2021,QUEENS,402,Dirty Conditions,E1 Improper Disposal,Closed,40,,,2.6250000000000000
2021,QUEENS,402,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,1,,,1.00000000000000000000
2021,QUEENS,402,Dirty Conditions,E15 Illegal Postering,Closed,4,,,3.5000000000000000
2021,QUEENS,402,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,8,,,3.1250000000000000
2021,QUEENS,402,Dirty Conditions,E2 Receptacle Violation,Closed,6,,,3.5000000000000000
2021,QUEENS,402,Dirty Conditions,E3 Dirty Sidewalk,Closed,222,,,3.3378378378378378
2021,QUEENS,402,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,35,,,3.1142857142857143
2021,QUEENS,402,Dirty Conditions,"E4 18"" Law",Closed,14,,,3.9285714285714286
2021,QUEENS,402,Dirty Conditions,E5 Loose Rubbish,Closed,23,,,3.0869565217391304
2021,QUEENS,402,Dirty Conditions,E8 Canine Violation,Closed,12,,,3.0000000000000000
2021,QUEENS,402,Dirty Conditions,Poster or Sign,Closed,1,,,127.0000000000000000
2021,QUEENS,402,Dirty Conditions,Trash,Closed,113,,,4.7699115044247788
2021,QUEENS,402,Dumpster Complaint,Blocking Sidewalk or Street,Closed,2,,,8.0000000000000000
2021,QUEENS,402,Dumpster Complaint,Overflowing,Closed,4,,,17.2500000000000000
2021,QUEENS,402,Graffiti,Graffiti,Closed,11,,,262.4545454545454545
2021,QUEENS,402,Graffiti,Graffiti,Open,109,205.0366972477064220,24.6261682242990654,
2021,QUEENS,402,Illegal Dumping,Chronic Dumping,Closed,10,,,3.5000000000000000
2021,QUEENS,402,Illegal Dumping,Removal Request,Closed,54,,,8.8148148148148148
2021,QUEENS,402,Illegal Dumping,Removal Request,Open,2,211.0000000000000000,,
2021,QUEENS,402,Illegal Posting,Flyer or Handbill,Closed,1,,,26.0000000000000000
2021,QUEENS,402,Litter Basket Complaint,New Basket,Closed,22,,,9.1818181818181818
2021,QUEENS,402,Litter Basket Complaint,Overflowing,Closed,4,,,15.0000000000000000
2021,QUEENS,402,Litter Basket Complaint,Replacement Basket,Closed,1,,,7.0000000000000000
2021,QUEENS,402,Lot Condition,Trash,Closed,1,,,97.0000000000000000
2021,QUEENS,402,Missed Collection,1 Missed Collection,Closed,119,,,2.0336134453781513
2021,QUEENS,402,Missed Collection,1C Uncollected Xmas Trees,Closed,3,,,0.33333333333333333333
2021,QUEENS,402,Missed Collection,1R Missed Recycling-All Materials,Closed,54,,,1.4444444444444444
2021,QUEENS,402,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,14,,,2.6428571428571429
2021,QUEENS,402,Missed Collection,1RG Missed Recycling Paper,Closed,24,,,1.2916666666666667
2021,QUEENS,402,Missed Collection,2 Bulk-Missed Collection,Closed,17,,,2.9411764705882353
2021,QUEENS,402,Missed Collection,2R Bulk-Missed Recy Collection,Closed,17,,,1.1764705882352941
2021,QUEENS,402,Missed Collection,Bulky Recycling,Closed,10,,,17.8000000000000000
2021,QUEENS,402,Missed Collection,Bulky Trash,Closed,9,,,13.4444444444444444
2021,QUEENS,402,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Closed,11,,,21.6363636363636364
2021,QUEENS,402,Missed Collection,Recycling - Paper,Closed,13,,,19.6153846153846154
2021,QUEENS,402,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Closed,48,,,9.2708333333333333
2021,QUEENS,402,Missed Collection,Trash,Closed,144,,,11.7083333333333333
2021,QUEENS,402,Missed Collection,Trash and Bulky Trash,Closed,5,,,8.8000000000000000
2021,QUEENS,402,Obstruction,Cone,Closed,2,,,1.00000000000000000000
2021,QUEENS,402,Obstruction,Merchandise,Closed,7,,,7.2857142857142857
2021,QUEENS,402,Obstruction,Trash or Recycling,Closed,6,,,6.5000000000000000
2021,QUEENS,402,Obstruction,Weeds or Grass,Closed,5,,,33.2000000000000000
2021,QUEENS,402,Other Enforcement,E3B Sidewalk Obstruction,Closed,2,,,5.0000000000000000
2021,QUEENS,402,Other Enforcement,E6 Commercial Waste Disposal,Closed,8,,,2.7500000000000000
2021,QUEENS,402,Other Enforcement,E99 Other Requests For Enforcement,Closed,1,,,3.0000000000000000
2021,QUEENS,402,Residential Disposal Complaint,Containers Left Out After Collection,Closed,1,,,1.00000000000000000000
2021,QUEENS,402,Residential Disposal Complaint,Trash Not Separated from Recycling,Closed,1,,,1.00000000000000000000
2021,QUEENS,402,Residential Disposal Complaint,Trash or Recycling Not Secure,Closed,3,,,1.3333333333333333
2021,QUEENS,402,Residential Disposal Complaint,Waste Left in Front of Other Residence,Closed,6,,,3.1666666666666667
2021,QUEENS,402,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Closed,8,,,6.7500000000000000
2021,QUEENS,402,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,23,,,1.8260869565217391
2021,QUEENS,402,Sanitation Worker or Vehicle Complaint,Idling or Blocking Traffic,Closed,2,,,14.5000000000000000
2021,QUEENS,402,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Closed,1,,,20.0000000000000000
2021,QUEENS,402,Sanitation Worker or Vehicle Complaint,Spilled Garbage,Closed,3,,,7.3333333333333333
2021,QUEENS,402,Sanitation Worker or Vehicle Complaint,Unsafe Driving,Closed,1,,,7.0000000000000000
2021,QUEENS,402,Seasonal Collection,Christmas Tree,Closed,1,,,307.0000000000000000
2021,QUEENS,402,snow,15I Street Condition Ice-Non Storm,Closed,2,,,1.00000000000000000000
2021,QUEENS,402,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,20,,,0.75000000000000000000
2021,QUEENS,402,snow,E9 Snow / Icy Sidewalk,Closed,92,,,6.5978260869565217
2021,QUEENS,402,snow,Roadway,Closed,1,,,15.0000000000000000
2021,QUEENS,402,snow,Not Plowed,Open,25,453.2400000000000000,,
2021,QUEENS,402,Storm,2S Bulk-Storm Related,Closed,60,,,2.5000000000000000
2021,QUEENS,402,Sweeping Complaint,Inadequate Sweeping,Closed,5,,,15.2000000000000000
2021,QUEENS,402,Sweeping Complaint,Street Not Swept,Closed,10,,,14.6000000000000000
2021,QUEENS,402,Vacant Lot,8 Request to Clean Vacant Lot,Closed,1,,,5.0000000000000000
2021,QUEENS,403,Abandoned Bike,Chained to Public Property,Closed,9,,,23.7777777777777778
2021,QUEENS,403,Commercial Disposal Complaint,Waste Left in Front of Residence,Closed,2,,,3.5000000000000000
2021,QUEENS,403,Dead Animal,Bird,Closed,1,,,3.0000000000000000
2021,QUEENS,403,Dead Animal,Cat,Closed,21,,,5.9047619047619048
2021,QUEENS,403,Dead Animal,Dog,Closed,3,,,2.6666666666666667
2021,QUEENS,403,Dead Animal,Other,Closed,1,,,4.0000000000000000
2021,QUEENS,403,Dead Animal,Raccoon,Closed,2,,,3.0000000000000000
2021,QUEENS,403,Dead Animal,Rat or Mouse,Closed,1,,,8.0000000000000000
2021,QUEENS,403,Dead Animal,Squirrel,Closed,1,,,3.0000000000000000
2021,QUEENS,403,Derelict Bicycle,14B Derelict Bicycle,Closed,18,,,1.6111111111111111
2021,QUEENS,403,Derelict Vehicles,Derelict Vehicles,Closed,617,,,0.63857374392220421394
2021,QUEENS,403,Derelict Vehicles,Derelict Vehicles,Open,3,166.6666666666666667,,
2021,QUEENS,403,Dirty Conditions,Broken Glass,Closed,3,,,4.3333333333333333
2021,QUEENS,403,Dirty Conditions,Dirt or Gravel,Closed,2,,,8.5000000000000000
2021,QUEENS,403,Dirty Conditions,Dog Waste,Closed,6,,,33.6666666666666667
2021,QUEENS,403,Dirty Conditions,E1 Improper Disposal,Closed,66,,,2.8787878787878788
2021,QUEENS,403,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,1,,,2.0000000000000000
2021,QUEENS,403,Dirty Conditions,E15 Illegal Postering,Closed,19,,,2.3684210526315789
2021,QUEENS,403,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,11,,,3.0000000000000000
2021,QUEENS,403,Dirty Conditions,E2 Receptacle Violation,Closed,12,,,1.9166666666666667
2021,QUEENS,403,Dirty Conditions,E3 Dirty Sidewalk,Closed,240,,,2.9916666666666667
2021,QUEENS,403,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,56,,,3.4821428571428571
2021,QUEENS,403,Dirty Conditions,"E4 18"" Law",Closed,3,,,4.0000000000000000
2021,QUEENS,403,Dirty Conditions,E5 Loose Rubbish,Closed,27,,,2.6666666666666667
2021,QUEENS,403,Dirty Conditions,E8 Canine Violation,Closed,19,,,5.4210526315789474
2021,QUEENS,403,Dirty Conditions,Trash,Closed,143,,,3.5104895104895105
2021,QUEENS,403,Dirty Conditions,Trash,Open,2,180.0000000000000000,,
2021,QUEENS,403,Dumpster Complaint,Blocking Sidewalk or Street,Closed,1,,,11.0000000000000000
2021,QUEENS,403,Dumpster Complaint,Overflowing,Closed,3,,,8.3333333333333333
2021,QUEENS,403,Dumpster Complaint,Uncovered,Closed,4,,,11.5000000000000000
2021,QUEENS,403,Graffiti,Graffiti,Closed,3,,,189.6666666666666667
2021,QUEENS,403,Graffiti,Graffiti,Open,122,219.4016393442622951,22.2377049180327869,
2021,QUEENS,403,Illegal Dumping,Chronic Dumping,Closed,20,,,2.1000000000000000
2021,QUEENS,403,Illegal Dumping,Removal Request,Closed,107,,,9.3271028037383178
2021,QUEENS,403,Illegal Posting,Poster or Sign,Closed,4,,,9.0000000000000000
2021,QUEENS,403,Incorrect Data,Collection Days,Closed,2,,,17.0000000000000000
2021,QUEENS,403,Litter Basket Complaint,10 Litter Basket / Request,Closed,1,,,1.00000000000000000000
2021,QUEENS,403,Litter Basket Complaint,New Basket,Closed,12,,,12.5833333333333333
2021,QUEENS,403,Litter Basket Complaint,Overflowing,Closed,8,,,9.1250000000000000
2021,QUEENS,403,Lot Condition,Trash,Closed,3,,,118.6666666666666667
2021,QUEENS,403,Missed Collection,1 Missed Collection,Closed,237,,,2.7215189873417722
2021,QUEENS,403,Missed Collection,1C Uncollected Xmas Trees,Closed,6,,,0.50000000000000000000
2021,QUEENS,403,Missed Collection,1R Missed Recycling-All Materials,Closed,97,,,2.5567010309278351
2021,QUEENS,403,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,46,,,1.4130434782608696
2021,QUEENS,403,Missed Collection,1RG Missed Recycling Paper,Closed,74,,,1.4594594594594595
2021,QUEENS,403,Missed Collection,2 Bulk-Missed Collection,Closed,56,,,2.5892857142857143
2021,QUEENS,403,Missed Collection,2R Bulk-Missed Recy Collection,Closed,49,,,1.6530612244897959
2021,QUEENS,403,Missed Collection,Bulky Recycling,Closed,13,,,32.1538461538461538
2021,QUEENS,403,Missed Collection,Bulky Trash,Closed,19,,,40.1578947368421053
2021,QUEENS,403,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Closed,31,,,11.4193548387096774
2021,QUEENS,403,Missed Collection,Recycling - Paper,Closed,53,,,10.2452830188679245
2021,QUEENS,403,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Closed,40,,,15.8250000000000000
2021,QUEENS,403,Missed Collection,Trash,Closed,237,,,11.5949367088607595
2021,QUEENS,403,Missed Collection,Trash and Bulky Trash,Closed,11,,,8.7272727272727273
2021,QUEENS,403,Obstruction,Cone,Closed,3,,,2.0000000000000000
2021,QUEENS,403,Obstruction,Merchandise,Closed,29,,,6.4137931034482759
2021,QUEENS,403,Obstruction,Sidewalk Display,Closed,3,,,2.6666666666666667
2021,QUEENS,403,Obstruction,Sign,Closed,1,,,8.0000000000000000
2021,QUEENS,403,Obstruction,Trash or Recycling,Closed,6,,,3.5000000000000000
2021,QUEENS,403,Obstruction,Weeds or Grass,Closed,3,,,4.3333333333333333
2021,QUEENS,403,Other Enforcement,E3B Sidewalk Obstruction,Closed,3,,,2.6666666666666667
2021,QUEENS,403,Other Enforcement,E6 Commercial Waste Disposal,Closed,9,,,3.0000000000000000
2021,QUEENS,403,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,1,,,2.0000000000000000
2021,QUEENS,403,Residential Disposal Complaint,Mattress or Box Spring Uncovered,Closed,1,,,6.0000000000000000
2021,QUEENS,403,Residential Disposal Complaint,Refrigerator or Freezer Door Attached,Closed,1,,,2.0000000000000000
2021,QUEENS,403,Residential Disposal Complaint,Storage Area Not Provided,Closed,1,,,2.0000000000000000
2021,QUEENS,403,Residential Disposal Complaint,Trash Not Separated from Recycling,Closed,2,,,4.5000000000000000
2021,QUEENS,403,Residential Disposal Complaint,Trash or Recycling Not Secure,Closed,14,,,4.7142857142857143
2021,QUEENS,403,Residential Disposal Complaint,Waste Left in Front of Other Residence,Closed,6,,,2.0000000000000000
2021,QUEENS,403,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Closed,2,,,2.5000000000000000
2021,QUEENS,403,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,27,,,2.4074074074074074
2021,QUEENS,403,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Closed,2,,,17.5000000000000000
2021,QUEENS,403,Sanitation Worker or Vehicle Complaint,Spilled Garbage,Closed,5,,,10.8000000000000000
2021,QUEENS,403,Seasonal Collection,Christmas Tree,Closed,1,,,307.0000000000000000
2021,QUEENS,403,Seasonal Collection,Leaves,Closed,1,,,6.0000000000000000
2021,QUEENS,403,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,16,,,0.43750000000000000000
2021,QUEENS,403,snow,E9 Snow / Icy Sidewalk,Closed,34,,,7.0882352941176471
2021,QUEENS,403,snow,Not Plowed,Open,20,453.2500000000000000,,
2021,QUEENS,403,Storm,2S Bulk-Storm Related,Closed,77,,,1.2727272727272727
2021,QUEENS,403,Sweeping Complaint,3B Sweeping/Inadequate,Closed,1,,,1.00000000000000000000
2021,QUEENS,403,Sweeping Complaint,Inadequate Sweeping,Closed,10,,,13.2000000000000000
2021,QUEENS,403,Sweeping Complaint,Street Not Swept,Closed,23,,,14.9565217391304348
2021,QUEENS,403,Vacant Lot,8 Request to Clean Vacant Lot,Open,1,294.0000000000000000,,
2021,QUEENS,404,Abandoned Bike,Chained to Public Property,Closed,4,,,10.0000000000000000
2021,QUEENS,404,Commercial Disposal Complaint,No Private Carter,Closed,1,,,11.0000000000000000
2021,QUEENS,404,Commercial Disposal Complaint,Waste Left in Front of Residence,Closed,2,,,6.0000000000000000
2021,QUEENS,404,Dead Animal,Cat,Closed,12,,,8.0833333333333333
2021,QUEENS,404,Dead Animal,Dog,Closed,1,,,5.0000000000000000
2021,QUEENS,404,Dead Animal,Opossum,Closed,4,,,22.7500000000000000
2021,QUEENS,404,Dead Animal,Raccoon,Closed,2,,,16.0000000000000000
2021,QUEENS,404,Dead Animal,Rat or Mouse,Closed,2,,,32.5000000000000000
2021,QUEENS,404,Derelict Bicycle,14B Derelict Bicycle,Closed,15,,,1.6666666666666667
2021,QUEENS,404,Derelict Vehicles,Derelict Vehicles,Closed,416,,,0.76923076923076923077
2021,QUEENS,404,Derelict Vehicles,Derelict Vehicles,Open,3,164.6666666666666667,,
2021,QUEENS,404,Dirty Conditions,Dirt or Gravel,Closed,2,,,29.5000000000000000
2021,QUEENS,404,Dirty Conditions,Dog Waste,Closed,5,,,4.0000000000000000
2021,QUEENS,404,Dirty Conditions,E1 Improper Disposal,Closed,27,,,3.4074074074074074
2021,QUEENS,404,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,1,,,13.0000000000000000
2021,QUEENS,404,Dirty Conditions,E15 Illegal Postering,Closed,16,,,2.2500000000000000
2021,QUEENS,404,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,3,,,3.3333333333333333
2021,QUEENS,404,Dirty Conditions,E2 Receptacle Violation,Closed,7,,,1.00000000000000000000
2021,QUEENS,404,Dirty Conditions,E3 Dirty Sidewalk,Closed,147,,,3.1360544217687075
2021,QUEENS,404,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,30,,,3.5666666666666667
2021,QUEENS,404,Dirty Conditions,"E4 18"" Law",Closed,3,,,2.3333333333333333
2021,QUEENS,404,Dirty Conditions,E5 Loose Rubbish,Closed,13,,,3.6923076923076923
2021,QUEENS,404,Dirty Conditions,E8 Canine Violation,Closed,17,,,4.2941176470588235
2021,QUEENS,404,Dirty Conditions,Poster or Sign,Closed,1,,,9.0000000000000000
2021,QUEENS,404,Dirty Conditions,Trash,Closed,109,,,3.6146788990825688
2021,QUEENS,404,Dirty Conditions,Trash,Open,2,147.5000000000000000,,
2021,QUEENS,404,Dumpster Complaint,Blocking Sidewalk or Street,Closed,2,,,22.0000000000000000
2021,QUEENS,404,Dumpster Complaint,Overflowing,Closed,1,,,11.0000000000000000
2021,QUEENS,404,Dumpster Complaint,Uncovered,Closed,1,,,1.00000000000000000000
2021,QUEENS,404,Graffiti,Graffiti,Closed,3,,,237.3333333333333333
2021,QUEENS,404,Graffiti,Graffiti,Open,149,224.9261744966442953,11.4625850340136054,
2021,QUEENS,404,Illegal Dumping,Chronic Dumping,Closed,9,,,3.0000000000000000
2021,QUEENS,404,Illegal Dumping,Removal Request,Closed,73,,,19.9452054794520548
2021,QUEENS,404,Illegal Posting,Flyer or Handbill,Closed,8,,,6.5000000000000000
2021,QUEENS,404,Illegal Posting,Poster or Sign,Closed,1,,,5.0000000000000000
2021,QUEENS,404,Illegal Posting,Sticker or Decal,Closed,1,,,7.0000000000000000
2021,QUEENS,404,Litter Basket Complaint,Misuse,Closed,1,,,2.0000000000000000
2021,QUEENS,404,Litter Basket Complaint,New Basket,Closed,11,,,23.4545454545454545
2021,QUEENS,404,Litter Basket Complaint,Overflowing,Closed,2,,,30.0000000000000000
2021,QUEENS,404,Lot Condition,Trash,Closed,1,,,97.0000000000000000
2021,QUEENS,404,Missed Collection,1 Missed Collection,Closed,139,,,1.5107913669064748
2021,QUEENS,404,Missed Collection,1C Uncollected Xmas Trees,Closed,5,,,1.8000000000000000
2021,QUEENS,404,Missed Collection,1R Missed Recycling-All Materials,Closed,23,,,1.4347826086956522
2021,QUEENS,404,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,65,,,1.4153846153846154
2021,QUEENS,404,Missed Collection,1RG Missed Recycling Paper,Closed,40,,,1.3750000000000000
2021,QUEENS,404,Missed Collection,2 Bulk-Missed Collection,Closed,52,,,1.8653846153846154
2021,QUEENS,404,Missed Collection,2R Bulk-Missed Recy Collection,Closed,25,,,2.2800000000000000
2021,QUEENS,404,Missed Collection,Bulky Recycling,Closed,9,,,45.8888888888888889
2021,QUEENS,404,Missed Collection,Bulky Trash,Closed,13,,,8.6153846153846154
2021,QUEENS,404,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Closed,22,,,13.0909090909090909
2021,QUEENS,404,Missed Collection,Recycling - Paper,Closed,23,,,15.8260869565217391
2021,QUEENS,404,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Closed,12,,,23.6666666666666667
2021,QUEENS,404,Missed Collection,Trash,Closed,142,,,13.6760563380281690
2021,QUEENS,404,Missed Collection,Trash and Bulky Trash,Closed,6,,,29.1666666666666667
2021,QUEENS,404,Missed Collection,Recycling - Paper,Open,1,226.0000000000000000,,
2021,QUEENS,404,Obstruction,Merchandise,Closed,2,,,19.0000000000000000
2021,QUEENS,404,Obstruction,Sidewalk Display,Closed,1,,,2.0000000000000000
2021,QUEENS,404,Obstruction,Trash or Recycling,Closed,7,,,8.0000000000000000
2021,QUEENS,404,Obstruction,Weeds or Grass,Closed,22,,,30.8636363636363636
2021,QUEENS,404,Other Enforcement,E10 Street Obstruction,Closed,1,,,1.00000000000000000000
2021,QUEENS,404,Other Enforcement,E3B Sidewalk Obstruction,Closed,1,,,7.0000000000000000
2021,QUEENS,404,Other Enforcement,E6 Commercial Waste Disposal,Closed,3,,,1.3333333333333333
2021,QUEENS,404,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,1,,,1.00000000000000000000
2021,QUEENS,404,Residential Disposal Complaint,Containers Left Out After Collection,Closed,1,,,1.00000000000000000000
