year,borough,complaint_type,status_cal,count,avg,avg,avg
2020,BRONX,Graffiti,Closed,162,,,518.1975308641975309
2020,BRONX,Graffiti,Open,252,803.1071428571428571,424.0370370370370370,
2020,BRONX,Litter Basket Complaint,Closed,1,,,4.0000000000000000
2020,BRONX,Missed Collection,Closed,2907,,,4.4987960096319229
2020,BRONX,Other Enforcement,Closed,88,,,10.8750000000000000
2020,BRONX,Recycling Enforcement,Closed,21,,,7.4285714285714286
2020,BRONX,Recycling Enforcement,Open,1,578.0000000000000000,,
2020,BRONX,Sanitation Condition,Closed,399,,,3.6691729323308271
2020,BRONX,snow,Closed,437,,,2.6750572082379863
2020,BRONX,snow,Open,151,502.5231788079470199,,
2020,BRONX,Vacant Lot,Closed,11,,,41.2727272727272727
2020,BRONX,Vacant Lot,Open,1,693.0000000000000000,,
2020,BROOKLYN,Abandoned Bike,Closed,2,,,357.0000000000000000
2020,BROOKLYN,Derelict Bicycle,Closed,584,,,3.0256849315068493
2020,BROOKLYN,Derelict Bicycle,Open,1,812.0000000000000000,,
2020,BROOKLYN,Derelict Vehicles,Closed,10375,,,1.48510843373493975904
2020,BROOKLYN,Derelict Vehicles,Open,18,839.6666666666666667,,
2020,BROOKLYN,Dirty Conditions,Closed,8616,,,23.6657381615598886
2020,BROOKLYN,Dirty Conditions,Open,1,784.0000000000000000,,
2020,BROOKLYN,Employee Behavior,Closed,2,,,1.00000000000000000000
2020,BROOKLYN,Graffiti,Closed,1307,,,557.2295332823259373
2020,BROOKLYN,Graffiti,Open,1350,798.1200000000000000,394.6738721804511278,
2020,BROOKLYN,Missed Collection,Closed,14477,,,3.5276645713891000
2020,BROOKLYN,Other Enforcement,Closed,341,,,23.2521994134897361
2020,BROOKLYN,Overflowing Litter Baskets,Closed,3,,,2.0000000000000000
2020,BROOKLYN,Recycling Enforcement,Closed,84,,,20.2976190476190476
2020,BROOKLYN,Sanitation Condition,Closed,1053,,,3.0569800569800570
2020,BROOKLYN,snow,Closed,933,,,5.9849946409431940
2020,BROOKLYN,snow,Open,122,502.6639344262295082,,
2020,BROOKLYN,Sweeping Complaint,Closed,3,,,3.6666666666666667
2020,BROOKLYN,Vacant Lot,Closed,23,,,44.4782608695652174
2020,BROOKLYN,Vacant Lot,Open,5,603.2000000000000000,,
2020,MANHATTAN,Collection Truck Noise,Closed,2,,,2.5000000000000000
2020,MANHATTAN,Derelict Bicycle,Closed,640,,,4.8484375000000000
2020,MANHATTAN,Derelict Vehicles,Closed,1030,,,1.7699029126213592
2020,MANHATTAN,Derelict Vehicles,Open,2,836.0000000000000000,,
2020,MANHATTAN,Dirty Conditions,Closed,3336,,,8.5683453237410072
2020,MANHATTAN,Employee Behavior,Closed,1,,,4.0000000000000000
2020,MANHATTAN,Graffiti,Closed,500,,,576.6600000000000000
2020,MANHATTAN,Graffiti,Open,579,801.4162348877374784,413.4977973568281938,
2020,MANHATTAN,Litter Basket Complaint,Closed,2,,,2.0000000000000000
2020,MANHATTAN,Missed Collection,Closed,2619,,,3.2577319587628866
2020,MANHATTAN,Other Enforcement,Closed,206,,,8.8932038834951456
2020,MANHATTAN,Overflowing Litter Baskets,Closed,6,,,1.6666666666666667
2020,MANHATTAN,Recycling Enforcement,Closed,51,,,7.7450980392156863
2020,MANHATTAN,Recycling Enforcement,Open,2,743.5000000000000000,,
2020,MANHATTAN,Sanitation Condition,Closed,481,,,2.6112266112266112
2020,MANHATTAN,snow,Closed,305,,,4.0426229508196721
2020,MANHATTAN,snow,Open,47,502.6595744680851064,,
2020,MANHATTAN,Vacant Lot,Closed,6,,,70.6666666666666667
2020,QUEENS,Derelict Bicycle,Closed,167,,,2.1017964071856287
2020,QUEENS,Derelict Vehicles,Closed,8799,,,1.4175474485737016
2020,QUEENS,Derelict Vehicles,Open,7,836.0000000000000000,,
2020,QUEENS,Dirty Conditions,Closed,7015,,,20.4349251603706344
2020,QUEENS,Dirty Conditions,Open,1,594.0000000000000000,,
2020,QUEENS,DSNY Spillage,Closed,1,,,1.00000000000000000000
2020,QUEENS,Employee Behavior,Closed,1,,,1.00000000000000000000
2020,QUEENS,Graffiti,Closed,211,,,589.2701421800947867
2020,QUEENS,Graffiti,Open,236,779.3305084745762712,272.7897435897435897,
2020,QUEENS,Missed Collection,Closed,12927,,,4.0020112941904541
2020,QUEENS,Other Enforcement,Closed,193,,,20.1606217616580311
2020,QUEENS,Overflowing Litter Baskets,Closed,1,,,1.00000000000000000000
2020,QUEENS,Recycling Enforcement,Closed,55,,,16.9272727272727273
2020,QUEENS,Sanitation Condition,Closed,560,,,3.5714285714285714
2020,QUEENS,snow,Closed,1020,,,4.3843137254901961
2020,QUEENS,snow,Open,211,502.5497630331753555,,
2020,QUEENS,Vacant Lot,Closed,16,,,84.3125000000000000
2020,QUEENS,Vacant Lot,Open,1,675.0000000000000000,,
2020,STATEN ISLAND,Abandoned Bike,Closed,1,,,356.0000000000000000
2020,STATEN ISLAND,Derelict Bicycle,Closed,7,,,4.7142857142857143
2020,STATEN ISLAND,Derelict Vehicles,Closed,1483,,,2.4322319622387053
2020,STATEN ISLAND,Derelict Vehicles,Open,2,838.5000000000000000,,
2020,STATEN ISLAND,Dirty Conditions,Closed,2984,,,11.2520107238605898
2020,STATEN ISLAND,Dirty Conditions,Open,1,846.0000000000000000,,
2020,STATEN ISLAND,DSNY Spillage,Closed,1,,,43.0000000000000000
2020,STATEN ISLAND,Graffiti,Closed,37,,,551.5135135135135135
2020,STATEN ISLAND,Graffiti,Open,31,778.6451612903225806,283.4583333333333333,
2020,STATEN ISLAND,Missed Collection,Closed,8305,,,10.5076459963877182
2020,STATEN ISLAND,Missed Collection,Open,1,574.0000000000000000,,
2020,STATEN ISLAND,Other Enforcement,Closed,39,,,14.0769230769230769
2020,STATEN ISLAND,Recycling Enforcement,Closed,25,,,17.6000000000000000
2020,STATEN ISLAND,Sanitation Condition,Closed,130,,,4.5384615384615385
2020,STATEN ISLAND,snow,Closed,344,,,4.8779069767441860
2020,STATEN ISLAND,snow,Open,142,502.5211267605633803,,
2020,STATEN ISLAND,Vacant Lot,Closed,16,,,30.0000000000000000
2020,STATEN ISLAND,Vacant Lot,Open,1,610.0000000000000000,,
2020,Unspecified,Derelict Vehicles,Closed,7,,,3.8571428571428571
2020,Unspecified,Dirty Conditions,Closed,71,,,3.3098591549295775
2020,Unspecified,Graffiti,Open,3,836.6666666666666667,794.0000000000000000,
2020,Unspecified,Other Enforcement,Closed,1,,,3.0000000000000000
2020,Unspecified,snow,Closed,14,,,0.57142857142857142857
2020,,Derelict Bicycle,Closed,69,,,3.3478260869565217
2020,,Derelict Vehicles,Closed,2949,,,1.3692777212614446
2020,,Dirty Conditions,Closed,1582,,,21.2983565107458913
2020,,Other Enforcement,Closed,46,,,25.5652173913043478
2020,,Recycling Enforcement,Closed,1,,,21.0000000000000000
2020,,Sanitation Condition,Closed,102,,,3.4901960784313725
2020,,snow,Closed,229,,,3.6943231441048035
2020,,Vacant Lot,Closed,5,,,6.6000000000000000
2020,,Vacant Lot,Open,1,665.0000000000000000,,
2021,BRONX,Abandoned Bike,Closed,19,,,9.1578947368421053
2021,BRONX,Abandoned Bike,Open,1,225.0000000000000000,,
2021,BRONX,Commercial Disposal Complaint,Closed,14,,,3.6428571428571429
2021,BRONX,Dead Animal,Closed,320,,,5.0093750000000000
2021,BRONX,Derelict Bicycle,Closed,41,,,-1082.1951219512195122
2021,BRONX,Derelict Vehicles,Closed,9059,,,1.8029583839275858
2021,BRONX,Derelict Vehicles,Open,96,177.2916666666666667,,
2021,BRONX,Dirty Conditions,Closed,7295,,,3.7435229609321453
2021,BRONX,Dirty Conditions,Open,17,224.6470588235294118,,
2021,BRONX,Dumpster Complaint,Closed,26,,,7.4615384615384615
2021,BRONX,Dumpster Complaint,Open,1,152.0000000000000000,,
2021,BRONX,Graffiti,Closed,4,,,127.5000000000000000
2021,BRONX,Graffiti,Open,470,202.6000000000000000,89.2146017699115044,
2021,BRONX,Illegal Dumping,Closed,921,,,6.9022801302931596
2021,BRONX,Illegal Dumping,Open,2,185.0000000000000000,,
2021,BRONX,Illegal Posting,Closed,15,,,9.4666666666666667
2021,BRONX,Incorrect Data,Closed,4,,,8.5000000000000000
2021,BRONX,Institution Disposal Complaint,Closed,3,,,2.6666666666666667
2021,BRONX,Litter Basket Complaint,Closed,159,,,7.2515723270440252
2021,BRONX,Lot Condition,Closed,70,,,71.7571428571428571
2021,BRONX,Lot Condition,Open,15,166.4000000000000000,,
2021,BRONX,Missed Collection,Closed,4821,,,5.8025305953121759
2021,BRONX,Obstruction,Closed,180,,,7.9722222222222222
2021,BRONX,Obstruction,Open,1,158.0000000000000000,,
2021,BRONX,Other Enforcement,Closed,85,,,3.2705882352941176
2021,BRONX,Recycling Basket Complaint,Closed,1,,,5.0000000000000000
2021,BRONX,Recycling Enforcement,Closed,19,,,2.3157894736842105
2021,BRONX,Residential Disposal Complaint,Closed,259,,,2.9150579150579151
2021,BRONX,Retailer Complaint,Closed,2,,,1.00000000000000000000
2021,BRONX,Sanitation Condition,Closed,463,,,3.6436285097192225
2021,BRONX,Sanitation Condition,Open,1,232.0000000000000000,,
2021,BRONX,Sanitation Worker or Vehicle Complaint,Closed,83,,,10.2650602409638554
2021,BRONX,Sanitation Worker or Vehicle Complaint,Open,1,132.0000000000000000,,
2021,BRONX,Seasonal Collection,Closed,8,,,269.0000000000000000
2021,BRONX,snow,Closed,485,,,3.3092783505154639
2021,BRONX,snow,Open,159,452.7106918238993711,,
2021,BRONX,Storm,Closed,352,,,1.4914772727272727
2021,BRONX,Sweeping Complaint,Closed,249,,,8.4056224899598394
2021,BRONX,Transfer Station Complaint,Closed,1,,,3.0000000000000000
2021,BRONX,Vacant Lot,Closed,18,,,21.2222222222222222
2021,BRONX,Vacant Lot,Open,16,296.8750000000000000,,
2021,BROOKLYN,Abandoned Bike,Closed,238,,,24.2394957983193277
2021,BROOKLYN,Adopt-A-Basket,Closed,1,,,1.00000000000000000000
2021,BROOKLYN,Collection Truck Noise,Closed,1,,,1.00000000000000000000
2021,BROOKLYN,Commercial Disposal Complaint,Closed,59,,,10.4237288135593220
2021,BROOKLYN,Dead Animal,Closed,1111,,,5.0621062106210621
2021,BROOKLYN,Derelict Bicycle,Closed,578,,,4.0328719723183391
2021,BROOKLYN,Derelict Bicycle,Open,13,336.8461538461538462,,
2021,BROOKLYN,Derelict Vehicles,Closed,15385,,,1.9130971725706857
2021,BROOKLYN,Derelict Vehicles,Open,165,177.8424242424242424,,
2021,BROOKLYN,Dirty Conditions,Closed,15958,,,6.4974307557338012
2021,BROOKLYN,Dirty Conditions,Open,9,207.8888888888888889,,
2021,BROOKLYN,DSNY Internal,Closed,2,,,12.0000000000000000
2021,BROOKLYN,DSNY Spillage,Closed,1,,,3.0000000000000000
2021,BROOKLYN,Dumpster Complaint,Closed,129,,,8.3100775193798450
2021,BROOKLYN,Graffiti,Closed,78,,,125.4871794871794872
2021,BROOKLYN,Graffiti,Open,2129,219.9445749178017849,62.5348595213319459,
2021,BROOKLYN,Illegal Dumping,Closed,2073,,,8.3077665219488664
2021,BROOKLYN,Illegal Dumping,Open,4,140.7500000000000000,,
2021,BROOKLYN,Illegal Posting,Closed,141,,,7.1489361702127660
2021,BROOKLYN,Incorrect Data,Closed,27,,,7.8148148148148148
2021,BROOKLYN,Institution Disposal Complaint,Closed,5,,,11.8000000000000000
2021,BROOKLYN,Litter Basket Complaint,Closed,487,,,7.7556468172484600
2021,BROOKLYN,Lot Condition,Closed,140,,,68.2428571428571429
2021,BROOKLYN,Lot Condition,Open,36,191.6944444444444444,,
2021,BROOKLYN,Missed Collection,Closed,27495,,,7.2313147845062739
2021,BROOKLYN,Missed Collection,Open,17,184.6470588235294118,,
2021,BROOKLYN,Obstruction,Closed,491,,,13.6558044806517312
2021,BROOKLYN,Obstruction,Open,2,180.0000000000000000,,
2021,BROOKLYN,Other Enforcement,Closed,256,,,5.9023437500000000
2021,BROOKLYN,Recycling Enforcement,Closed,60,,,4.1333333333333333
2021,BROOKLYN,Residential Disposal Complaint,Closed,730,,,10.7520547945205479
2021,BROOKLYN,Sanitation Condition,Closed,1077,,,4.9015784586815227
2021,BROOKLYN,Sanitation Condition,Open,2,232.5000000000000000,,
2021,BROOKLYN,Sanitation Worker or Vehicle Complaint,Closed,183,,,12.3934426229508197
2021,BROOKLYN,Seasonal Collection,Closed,76,,,91.7894736842105263
2021,BROOKLYN,snow,Closed,2267,,,10.8235553595059550
2021,BROOKLYN,snow,Open,379,452.4168865435356201,,
2021,BROOKLYN,Storm,Closed,613,,,1.1060358890701468
2021,BROOKLYN,Sweeping Complaint,Closed,820,,,16.1170731707317073
2021,BROOKLYN,Transfer Station Complaint,Closed,9,,,5.4444444444444444
2021,BROOKLYN,Vacant Lot,Closed,20,,,23.6000000000000000
2021,BROOKLYN,Vacant Lot,Open,8,369.3750000000000000,,
2021,MANHATTAN,Abandoned Bike,Closed,221,,,25.6742081447963801
2021,MANHATTAN,Abandoned Bike,Open,1,225.0000000000000000,,
2021,MANHATTAN,Commercial Disposal Complaint,Closed,53,,,4.9433962264150943
2021,MANHATTAN,Dead Animal,Closed,154,,,15.9025974025974026
2021,MANHATTAN,Derelict Bicycle,Closed,539,,,6.1168831168831169
2021,MANHATTAN,Derelict Bicycle,Open,3,234.3333333333333333,,
2021,MANHATTAN,Derelict Vehicles,Closed,2240,,,2.5111607142857143
2021,MANHATTAN,Derelict Vehicles,Open,4,181.0000000000000000,,
2021,MANHATTAN,Dirty Conditions,Closed,7568,,,3.5245771670190275
2021,MANHATTAN,Dirty Conditions,Open,1,179.0000000000000000,,
2021,MANHATTAN,Dumpster Complaint,Closed,77,,,16.1688311688311688
2021,MANHATTAN,Graffiti,Closed,165,,,92.0969696969696970
2021,MANHATTAN,Graffiti,Open,569,227.0035149384885764,44.1436363636363636,
2021,MANHATTAN,Illegal Dumping,Closed,1050,,,19.4342857142857143
2021,MANHATTAN,Illegal Posting,Closed,176,,,3.8125000000000000
2021,MANHATTAN,Incorrect Data,Closed,5,,,6.8000000000000000
2021,MANHATTAN,Institution Disposal Complaint,Closed,7,,,2.5714285714285714
2021,MANHATTAN,Litter Basket Complaint,Closed,474,,,18.7257383966244726
2021,MANHATTAN,Lot Condition,Closed,51,,,57.4705882352941176
2021,MANHATTAN,Lot Condition,Open,7,163.0000000000000000,,
2021,MANHATTAN,Missed Collection,Closed,4697,,,11.2812433468171173
2021,MANHATTAN,Missed Collection,Open,7,222.1428571428571429,,
2021,MANHATTAN,Obstruction,Closed,239,,,6.9037656903765690
2021,MANHATTAN,Other Enforcement,Closed,162,,,2.9135802469135802
2021,MANHATTAN,Other Enforcement,Open,1,232.0000000000000000,,
2021,MANHATTAN,Overflowing Litter Baskets,Closed,4,,,3.0000000000000000
2021,MANHATTAN,Recycling Basket Complaint,Closed,1,,,0.00000000000000000000
2021,MANHATTAN,Recycling Enforcement,Closed,55,,,3.1818181818181818
2021,MANHATTAN,Residential Disposal Complaint,Closed,493,,,3.3002028397565923
2021,MANHATTAN,Retailer Complaint,Closed,3,,,9.6666666666666667
2021,MANHATTAN,Sanitation Condition,Closed,499,,,2.6472945891783567
2021,MANHATTAN,Sanitation Worker or Vehicle Complaint,Closed,139,,,18.3309352517985612
2021,MANHATTAN,Seasonal Collection,Closed,2,,,307.0000000000000000
2021,MANHATTAN,snow,Closed,519,,,6.0597302504816956
2021,MANHATTAN,snow,Open,79,451.6835443037974684,,
2021,MANHATTAN,Storm,Closed,26,,,1.1538461538461538
2021,MANHATTAN,Sweeping Complaint,Closed,222,,,22.9639639639639640
2021,MANHATTAN,Vacant Lot,Closed,1,,,89.0000000000000000
2021,QUEENS,Abandoned Bike,Closed,44,,,12.4772727272727273
2021,QUEENS,Change Collection Schedule,Closed,1,,,1.00000000000000000000
2021,QUEENS,Commercial Disposal Complaint,Closed,31,,,4.5806451612903226
2021,QUEENS,Dead Animal,Closed,841,,,5.6052318668252081
2021,QUEENS,Derelict Bicycle,Closed,135,,,2.5185185185185185
2021,QUEENS,Derelict Vehicles,Closed,13284,,,1.32000903342366757001
2021,QUEENS,Derelict Vehicles,Open,110,173.3090909090909091,,
2021,QUEENS,Dirty Conditions,Closed,10613,,,4.0136624893997927
2021,QUEENS,Dirty Conditions,Open,20,159.5500000000000000,,
2021,QUEENS,Dumpster Complaint,Closed,101,,,9.8316831683168317
2021,QUEENS,Graffiti,Closed,49,,,256.0204081632653061
2021,QUEENS,Graffiti,Open,842,218.9263657957244656,29.0928829915560917,
2021,QUEENS,Illegal Dumping,Closed,1818,,,8.3635863586358636
2021,QUEENS,Illegal Dumping,Open,7,184.4285714285714286,,
2021,QUEENS,Illegal Posting,Closed,217,,,6.5668202764976959
2021,QUEENS,Incorrect Data,Closed,8,,,9.0000000000000000
2021,QUEENS,Institution Disposal Complaint,Closed,3,,,1.3333333333333333
2021,QUEENS,Litter Basket Complaint,Closed,253,,,9.7075098814229249
2021,QUEENS,Lot Condition,Closed,76,,,71.2631578947368421
2021,QUEENS,Lot Condition,Open,11,159.2727272727272727,,
2021,QUEENS,Missed Collection,Closed,21108,,,5.7978491567178321
2021,QUEENS,Missed Collection,Open,2,196.0000000000000000,,
2021,QUEENS,Obstruction,Closed,541,,,10.3031423290203327
2021,QUEENS,Obstruction,Open,4,195.0000000000000000,,
2021,QUEENS,Other Enforcement,Closed,158,,,2.9746835443037975
2021,QUEENS,Overflowing Litter Baskets,Closed,7,,,1.8571428571428571
2021,QUEENS,Recycling Basket Complaint,Closed,1,,,19.0000000000000000
2021,QUEENS,Recycling Enforcement,Closed,37,,,2.8108108108108108
2021,QUEENS,Residential Disposal Complaint,Closed,519,,,3.5529865125240848
2021,QUEENS,Retailer Complaint,Closed,2,,,3.5000000000000000
2021,QUEENS,Sanitation Condition,Closed,513,,,2.8226120857699805
2021,QUEENS,Sanitation Worker or Vehicle Complaint,Closed,190,,,12.6631578947368421
2021,QUEENS,Sanitation Worker or Vehicle Complaint,Open,2,152.5000000000000000,,
2021,QUEENS,Seasonal Collection,Closed,38,,,244.2894736842105263
2021,QUEENS,snow,Closed,1823,,,4.9007131102578168
2021,QUEENS,snow,Open,607,453.3542009884678748,,
2021,QUEENS,Storm,Closed,1538,,,1.2444733420026008
2021,QUEENS,Sweeping Complaint,Closed,215,,,11.5069767441860465
2021,QUEENS,Transfer Station Complaint,Closed,1,,,1.00000000000000000000
2021,QUEENS,Vacant Lot,Closed,8,,,82.5000000000000000
2021,QUEENS,Vacant Lot,Open,6,312.8333333333333333,,
2021,STATEN ISLAND,Abandoned Bike,Closed,8,,,32.7500000000000000
2021,STATEN ISLAND,Commercial Disposal Complaint,Closed,8,,,1.5000000000000000
2021,STATEN ISLAND,Dead Animal,Closed,328,,,7.5792682926829268
2021,STATEN ISLAND,Derelict Bicycle,Closed,2,,,3.0000000000000000
2021,STATEN ISLAND,Derelict Vehicles,Closed,1646,,,3.4434993924665857
2021,STATEN ISLAND,Derelict Vehicles,Open,24,179.5000000000000000,,
2021,STATEN ISLAND,Dirty Conditions,Closed,3871,,,3.0922242314647378
2021,STATEN ISLAND,Dirty Conditions,Open,18,163.9444444444444444,,
2021,STATEN ISLAND,DSNY Internal,Closed,1,,,5.0000000000000000
2021,STATEN ISLAND,Dumpster Complaint,Closed,88,,,-492.1818181818181818
2021,STATEN ISLAND,Dumpster Complaint,Open,31,146.5483870967741935,,
2021,STATEN ISLAND,Graffiti,Open,77,203.8701298701298701,62.6351351351351351,
2021,STATEN ISLAND,Illegal Dumping,Closed,259,,,10.2548262548262548
2021,STATEN ISLAND,Illegal Dumping,Open,3,165.0000000000000000,,
2021,STATEN ISLAND,Illegal Posting,Closed,123,,,5.8211382113821138
2021,STATEN ISLAND,Incorrect Data,Closed,25,,,9.1600000000000000
2021,STATEN ISLAND,Institution Disposal Complaint,Closed,15,,,3.8000000000000000
2021,STATEN ISLAND,Litter Basket Complaint,Closed,79,,,10.5443037974683544
2021,STATEN ISLAND,Lot Condition,Closed,31,,,59.5161290322580645
2021,STATEN ISLAND,Lot Condition,Open,8,178.2500000000000000,,
2021,STATEN ISLAND,Missed Collection,Closed,17157,,,6.6639272600104913
2021,STATEN ISLAND,Missed Collection,Open,14,187.8571428571428571,,
2021,STATEN ISLAND,Obstruction,Closed,204,,,23.9607843137254902
2021,STATEN ISLAND,Obstruction,Open,38,183.1842105263157895,,
2021,STATEN ISLAND,Other Enforcement,Closed,35,,,2.5428571428571429
2021,STATEN ISLAND,Recycling Enforcement,Closed,26,,,2.1538461538461538
2021,STATEN ISLAND,Residential Disposal Complaint,Closed,221,,,2.6199095022624434
2021,STATEN ISLAND,Sanitation Condition,Closed,136,,,2.8529411764705882
2021,STATEN ISLAND,Sanitation Worker or Vehicle Complaint,Closed,82,,,11.8048780487804878
2021,STATEN ISLAND,Sanitation Worker or Vehicle Complaint,Open,1,200.0000000000000000,,
2021,STATEN ISLAND,Seasonal Collection,Closed,22,,,71.0909090909090909
2021,STATEN ISLAND,snow,Closed,1057,,,1.7606433301797540
2021,STATEN ISLAND,snow,Open,758,453.1068601583113456,,
2021,STATEN ISLAND,Storm,Closed,476,,,1.5252100840336134
2021,STATEN ISLAND,Sweeping Complaint,Closed,6,,,4.3333333333333333
2021,STATEN ISLAND,Vacant Lot,Closed,10,,,23.6000000000000000
2021,STATEN ISLAND,Vacant Lot,Open,4,356.7500000000000000,,
2021,Unspecified,Derelict Bicycle,Closed,1,,,4.0000000000000000
2021,Unspecified,Derelict Vehicles,Closed,111,,,2.7207207207207207
2021,Unspecified,Derelict Vehicles,Open,1,176.0000000000000000,,
2021,Unspecified,Dirty Conditions,Closed,95,,,2.9052631578947368
2021,Unspecified,Graffiti,Open,3,206.0000000000000000,,
2021,Unspecified,Illegal Dumping,Closed,4,,,2.2500000000000000
2021,Unspecified,Missed Collection,Closed,3,,,3.3333333333333333
2021,Unspecified,Other Enforcement,Closed,1,,,1.00000000000000000000
2021,Unspecified,Sanitation Condition,Closed,3,,,4.3333333333333333
2021,Unspecified,Sanitation Worker or Vehicle Complaint,Closed,1,,,11.0000000000000000
2021,Unspecified,snow,Closed,93,,,1.2795698924731183
2021,Unspecified,Sweeping Complaint,Closed,5,,,11.2000000000000000
2021,,Derelict Bicycle,Closed,3,,,4.3333333333333333
2021,,Derelict Vehicles,Closed,715,,,1.8237762237762238
2021,,Dirty Conditions,Closed,151,,,3.1788079470198675
2021,,Missed Collection,Closed,1,,,2.0000000000000000
2021,,Other Enforcement,Closed,8,,,4.3750000000000000
2021,,Sanitation Condition,Closed,15,,,3.8666666666666667
2021,,snow,Closed,1,,,0.00000000000000000000
2021,,Sweeping Complaint,Closed,1,,,8.0000000000000000
2021,,Vacant Lot,Closed,1,,,0.00000000000000000000
2022,BRONX,Abandoned Bike,Closed,12,,,5.1666666666666667
2022,BRONX,Abandoned Bike,Open,1,1.00000000000000000000,,
2022,BRONX,Commercial Disposal Complaint,Closed,13,,,2.7692307692307692
2022,BRONX,Dead Animal,Closed,289,,,3.4256055363321799
2022,BRONX,Dead Animal,Open,10,3.3000000000000000,,
2022,BRONX,Derelict Vehicles,Closed,3172,,,1.0772383354350567
2022,BRONX,Derelict Vehicles,Open,173,45.8612716763005780,,
2022,BRONX,Dirty Conditions,Closed,1827,,,2.2408319649698960
2022,BRONX,Dirty Conditions,Open,34,2.5000000000000000,,
2022,BRONX,Dumpster Complaint,Closed,29,,,4.0000000000000000
2022,BRONX,Graffiti,Open,477,62.6582809224318658,-21.9305856832971800,
2022,BRONX,Illegal Dumping,Closed,1050,,,3.4209523809523810
2022,BRONX,Illegal Dumping,Open,32,19.4687500000000000,,
2022,BRONX,Illegal Posting,Closed,11,,,5.8181818181818182
2022,BRONX,Illegal Posting,Open,1,5.0000000000000000,,
2022,BRONX,Incorrect Data,Closed,4,,,3.0000000000000000
2022,BRONX,Institution Disposal Complaint,Closed,1,,,1.00000000000000000000
2022,BRONX,Institution Disposal Complaint,Open,1,14.0000000000000000,,
2022,BRONX,Litter Basket Complaint,Closed,99,,,3.7373737373737374
2022,BRONX,Litter Basket Complaint,Open,1,1.00000000000000000000,,
2022,BRONX,Lot Condition,Closed,22,,,5.0909090909090909
2022,BRONX,Lot Condition,Open,35,62.6857142857142857,,
2022,BRONX,Missed Collection,Closed,1037,,,4.1022179363548698
2022,BRONX,Missed Collection,Open,23,3.7391304347826087,,
2022,BRONX,Obstruction,Closed,283,,,2.1236749116607774
2022,BRONX,Obstruction,Open,6,2.1666666666666667,,
2022,BRONX,Recycling Basket Complaint,Closed,1,,,4.0000000000000000
2022,BRONX,Residential Disposal Complaint,Closed,282,,,2.0212765957446809
2022,BRONX,Residential Disposal Complaint,Open,7,2.0000000000000000,,
2022,BRONX,Retailer Complaint,Closed,3,,,2.0000000000000000
2022,BRONX,Sanitation Worker or Vehicle Complaint,Closed,78,,,4.7692307692307692
2022,BRONX,Sanitation Worker or Vehicle Complaint,Open,4,39.0000000000000000,,
2022,BRONX,Seasonal Collection,Closed,1,,,3.0000000000000000
2022,BRONX,snow,Closed,516,,,2.9244186046511628
2022,BRONX,Sweeping Complaint,Closed,309,,,5.4077669902912621
2022,BRONX,Sweeping Complaint,Open,11,7.5454545454545455,,
2022,BROOKLYN,Abandoned Bike,Closed,184,,,7.9565217391304348
2022,BROOKLYN,Abandoned Bike,Open,30,9.5333333333333333,,
2022,BROOKLYN,Commercial Disposal Complaint,Closed,93,,,6.1397849462365591
2022,BROOKLYN,Commercial Disposal Complaint,Open,10,5.0000000000000000,,
2022,BROOKLYN,Dead Animal,Closed,897,,,4.0925306577480491
2022,BROOKLYN,Dead Animal,Open,55,4.7636363636363636,,
2022,BROOKLYN,Derelict Vehicles,Closed,5447,,,1.5340554433633193
2022,BROOKLYN,Derelict Vehicles,Open,285,42.3578947368421053,,
2022,BROOKLYN,Dirty Conditions,Closed,4091,,,7.8464923001711073
2022,BROOKLYN,Dirty Conditions,Open,174,6.2758620689655172,,
2022,BROOKLYN,Dumpster Complaint,Closed,143,,,6.1538461538461538
2022,BROOKLYN,Dumpster Complaint,Open,18,7.0000000000000000,,
2022,BROOKLYN,Graffiti,Closed,134,,,58.2089552238805970
2022,BROOKLYN,Graffiti,Open,4701,72.0774303339714954,-28.1665131275909719,
2022,BROOKLYN,Illegal Dumping,Closed,2368,,,5.4636824324324324
2022,BROOKLYN,Illegal Dumping,Open,148,17.1621621621621622,,
2022,BROOKLYN,Illegal Posting,Closed,434,,,3.5138248847926267
2022,BROOKLYN,Illegal Posting,Open,18,3.1111111111111111,,
2022,BROOKLYN,Incorrect Data,Closed,14,,,6.1428571428571429
2022,BROOKLYN,Incorrect Data,Open,1,19.0000000000000000,,
2022,BROOKLYN,Institution Disposal Complaint,Closed,4,,,1.5000000000000000
2022,BROOKLYN,Litter Basket Complaint,Closed,407,,,10.2260442260442260
2022,BROOKLYN,Litter Basket Complaint,Open,25,14.8800000000000000,,
2022,BROOKLYN,Lot Condition,Closed,47,,,6.4893617021276596
2022,BROOKLYN,Lot Condition,Open,66,71.6060606060606061,,
2022,BROOKLYN,Missed Collection,Closed,4820,,,6.9035269709543568
2022,BROOKLYN,Missed Collection,Open,418,6.7248803827751196,,
2022,BROOKLYN,Obstruction,Closed,726,,,7.1652892561983471
2022,BROOKLYN,Obstruction,Open,41,6.1707317073170732,,
2022,BROOKLYN,Oil or Gas Spill,Closed,1,,,15.0000000000000000
2022,BROOKLYN,Recycling Basket Complaint,Closed,5,,,17.8000000000000000
2022,BROOKLYN,Residential Disposal Complaint,Closed,752,,,7.3776595744680851
2022,BROOKLYN,Residential Disposal Complaint,Open,39,6.8461538461538462,,
2022,BROOKLYN,Retailer Complaint,Closed,2,,,7.0000000000000000
