year,borough,community_board,complaint_type,status_cal,count,avg,avg,avg
2020,BROOKLYN,307,Dirty Conditions,Closed,297,,,22.4444444444444444
2020,BROOKLYN,307,Graffiti,Closed,169,,,555.3313609467455621
2020,BROOKLYN,307,Graffiti,Open,109,787.5137614678899083,361.7889908256880734,
2020,BROOKLYN,307,Missed Collection,Closed,428,,,2.4439252336448598
2020,BROOKLYN,307,Other Enforcement,Closed,11,,,24.9090909090909091
2020,BROOKLYN,307,Recycling Enforcement,Closed,1,,,10.0000000000000000
2020,BROOKLYN,307,Sanitation Condition,Closed,47,,,1.5744680851063830
2020,BROOKLYN,307,snow,Closed,61,,,6.5409836065573770
2020,BROOKLYN,307,snow,Open,2,503.0000000000000000,,
2020,BROOKLYN,308,Derelict Bicycle,Closed,29,,,5.6551724137931034
2020,BROOKLYN,308,Derelict Vehicles,Closed,326,,,2.9938650306748466
2020,BROOKLYN,308,Dirty Conditions,Closed,364,,,29.3214285714285714
2020,BROOKLYN,308,Graffiti,Closed,65,,,561.8615384615384615
2020,BROOKLYN,308,Graffiti,Open,34,804.7647058823529412,474.4062500000000000,
2020,BROOKLYN,308,Missed Collection,Closed,394,,,1.4010152284263959
2020,BROOKLYN,308,Other Enforcement,Closed,31,,,27.4838709677419355
2020,BROOKLYN,308,Recycling Enforcement,Closed,7,,,3.2857142857142857
2020,BROOKLYN,308,Sanitation Condition,Closed,58,,,2.1551724137931034
2020,BROOKLYN,308,snow,Closed,62,,,6.0483870967741935
2020,BROOKLYN,308,snow,Open,1,503.0000000000000000,,
2020,BROOKLYN,308,Vacant Lot,Closed,1,,,195.0000000000000000
2020,BROOKLYN,309,Derelict Bicycle,Closed,26,,,4.1923076923076923
2020,BROOKLYN,309,Derelict Vehicles,Closed,403,,,1.4044665012406948
2020,BROOKLYN,309,Dirty Conditions,Closed,259,,,22.2239382239382239
2020,BROOKLYN,309,Graffiti,Closed,33,,,613.2424242424242424
2020,BROOKLYN,309,Graffiti,Open,34,822.7058823529411765,526.0666666666666667,
2020,BROOKLYN,309,Missed Collection,Closed,220,,,11.3954545454545455
2020,BROOKLYN,309,Other Enforcement,Closed,12,,,13.6666666666666667
2020,BROOKLYN,309,Recycling Enforcement,Closed,3,,,55.0000000000000000
2020,BROOKLYN,309,Sanitation Condition,Closed,18,,,2.6666666666666667
2020,BROOKLYN,309,snow,Closed,46,,,5.7608695652173913
2020,BROOKLYN,309,snow,Open,9,502.3333333333333333,,
2020,BROOKLYN,309,Vacant Lot,Closed,1,,,92.0000000000000000
2020,BROOKLYN,310,Derelict Bicycle,Closed,19,,,2.8421052631578947
2020,BROOKLYN,310,Derelict Vehicles,Closed,230,,,1.7956521739130435
2020,BROOKLYN,310,Dirty Conditions,Closed,354,,,23.4265536723163842
2020,BROOKLYN,310,Graffiti,Closed,35,,,578.6285714285714286
2020,BROOKLYN,310,Graffiti,Open,24,791.1666666666666667,385.8181818181818182,
2020,BROOKLYN,310,Missed Collection,Closed,800,,,7.2375000000000000
2020,BROOKLYN,310,Other Enforcement,Closed,19,,,22.4210526315789474
2020,BROOKLYN,310,Recycling Enforcement,Closed,3,,,57.6666666666666667
2020,BROOKLYN,310,Sanitation Condition,Closed,24,,,1.6666666666666667
2020,BROOKLYN,310,snow,Closed,55,,,6.6363636363636364
2020,BROOKLYN,310,snow,Open,5,502.8000000000000000,,
2020,BROOKLYN,311,Derelict Bicycle,Closed,27,,,1.4814814814814815
2020,BROOKLYN,311,Derelict Vehicles,Closed,349,,,2.1661891117478510
2020,BROOKLYN,311,Dirty Conditions,Closed,496,,,21.2116935483870968
2020,BROOKLYN,311,Graffiti,Closed,70,,,556.7000000000000000
2020,BROOKLYN,311,Graffiti,Open,74,793.1081081081081081,408.2083333333333333,
2020,BROOKLYN,311,Missed Collection,Closed,1085,,,4.6184331797235023
2020,BROOKLYN,311,Other Enforcement,Closed,21,,,16.9523809523809524
2020,BROOKLYN,311,Recycling Enforcement,Closed,2,,,37.5000000000000000
2020,BROOKLYN,311,Sanitation Condition,Closed,61,,,2.0655737704918033
2020,BROOKLYN,311,snow,Closed,29,,,6.6206896551724138
2020,BROOKLYN,311,snow,Open,8,502.8750000000000000,,
2020,BROOKLYN,311,Sweeping Complaint,Closed,1,,,2.0000000000000000
2020,BROOKLYN,312,Derelict Bicycle,Closed,23,,,1.2173913043478261
2020,BROOKLYN,312,Derelict Vehicles,Closed,437,,,1.2700228832951945
2020,BROOKLYN,312,Dirty Conditions,Closed,471,,,29.9787685774946921
2020,BROOKLYN,312,Graffiti,Closed,64,,,575.2031250000000000
2020,BROOKLYN,312,Graffiti,Open,63,792.8571428571428571,338.2950819672131148,
2020,BROOKLYN,312,Missed Collection,Closed,2131,,,4.1689347724073205
2020,BROOKLYN,312,Other Enforcement,Closed,15,,,43.1333333333333333
2020,BROOKLYN,312,Recycling Enforcement,Closed,3,,,2.3333333333333333
2020,BROOKLYN,312,Sanitation Condition,Closed,52,,,2.3846153846153846
2020,BROOKLYN,312,snow,Closed,58,,,5.7758620689655172
2020,BROOKLYN,312,snow,Open,16,502.5000000000000000,,
2020,BROOKLYN,313,Derelict Bicycle,Closed,2,,,1.5000000000000000
2020,BROOKLYN,313,Derelict Vehicles,Closed,257,,,1.5369649805447471
2020,BROOKLYN,313,Dirty Conditions,Closed,188,,,26.3882978723404255
2020,BROOKLYN,313,Graffiti,Closed,16,,,518.5000000000000000
2020,BROOKLYN,313,Graffiti,Open,13,761.3846153846153846,291.6153846153846154,
2020,BROOKLYN,313,Missed Collection,Closed,227,,,2.1718061674008811
2020,BROOKLYN,313,Other Enforcement,Closed,16,,,26.0625000000000000
2020,BROOKLYN,313,Overflowing Litter Baskets,Closed,1,,,1.00000000000000000000
2020,BROOKLYN,313,Recycling Enforcement,Closed,2,,,3.5000000000000000
2020,BROOKLYN,313,Sanitation Condition,Closed,27,,,2.7777777777777778
2020,BROOKLYN,313,snow,Closed,14,,,7.5714285714285714
2020,BROOKLYN,313,snow,Open,4,503.0000000000000000,,
2020,BROOKLYN,313,Sweeping Complaint,Closed,1,,,2.0000000000000000
2020,BROOKLYN,313,Vacant Lot,Closed,1,,,4.0000000000000000
2020,BROOKLYN,314,Derelict Bicycle,Closed,17,,,1.2941176470588235
2020,BROOKLYN,314,Derelict Vehicles,Closed,685,,,0.62627737226277372263
2020,BROOKLYN,314,Derelict Vehicles,Open,1,839.0000000000000000,,
2020,BROOKLYN,314,Dirty Conditions,Closed,570,,,22.3473684210526316
2020,BROOKLYN,314,Graffiti,Closed,71,,,578.1267605633802817
2020,BROOKLYN,314,Graffiti,Open,72,791.4583333333333333,368.9687500000000000,
2020,BROOKLYN,314,Missed Collection,Closed,839,,,1.1036948748510131
2020,BROOKLYN,314,Other Enforcement,Closed,21,,,26.6666666666666667
2020,BROOKLYN,314,Recycling Enforcement,Closed,8,,,15.7500000000000000
2020,BROOKLYN,314,Sanitation Condition,Closed,35,,,1.6571428571428571
2020,BROOKLYN,314,snow,Closed,63,,,5.2698412698412698
2020,BROOKLYN,314,snow,Open,10,502.6000000000000000,,
2020,BROOKLYN,314,Vacant Lot,Closed,1,,,11.0000000000000000
2020,BROOKLYN,315,Derelict Bicycle,Closed,19,,,1.6842105263157895
2020,BROOKLYN,315,Derelict Vehicles,Closed,714,,,1.1442577030812325
2020,BROOKLYN,315,Derelict Vehicles,Open,2,846.5000000000000000,,
2020,BROOKLYN,315,Dirty Conditions,Closed,457,,,27.4179431072210066
2020,BROOKLYN,315,Graffiti,Closed,29,,,563.7241379310344828
2020,BROOKLYN,315,Graffiti,Open,32,810.3437500000000000,407.5806451612903226,
2020,BROOKLYN,315,Missed Collection,Closed,1276,,,3.5721003134796238
2020,BROOKLYN,315,Other Enforcement,Closed,27,,,16.6666666666666667
2020,BROOKLYN,315,Recycling Enforcement,Closed,6,,,3.3333333333333333
2020,BROOKLYN,315,Sanitation Condition,Closed,32,,,3.0937500000000000
2020,BROOKLYN,315,snow,Closed,54,,,5.7222222222222222
2020,BROOKLYN,315,snow,Open,11,502.6363636363636364,,
2020,BROOKLYN,315,Vacant Lot,Closed,3,,,70.0000000000000000
2020,BROOKLYN,316,Derelict Bicycle,Closed,2,,,3.0000000000000000
2020,BROOKLYN,316,Derelict Vehicles,Closed,490,,,1.4448979591836735
2020,BROOKLYN,316,Dirty Conditions,Closed,318,,,23.2515723270440252
2020,BROOKLYN,316,Graffiti,Closed,20,,,528.2000000000000000
2020,BROOKLYN,316,Graffiti,Open,29,817.2413793103448276,473.1851851851851852,
2020,BROOKLYN,316,Missed Collection,Closed,232,,,4.8232758620689655
2020,BROOKLYN,316,Other Enforcement,Closed,13,,,20.0000000000000000
2020,BROOKLYN,316,Recycling Enforcement,Closed,2,,,32.0000000000000000
2020,BROOKLYN,316,Sanitation Condition,Closed,36,,,2.8055555555555556
2020,BROOKLYN,316,snow,Closed,17,,,5.2352941176470588
2020,BROOKLYN,316,snow,Open,6,502.5000000000000000,,
2020,BROOKLYN,316,Sweeping Complaint,Closed,1,,,7.0000000000000000
2020,BROOKLYN,316,Vacant Lot,Open,1,504.0000000000000000,,
2020,BROOKLYN,317,Derelict Bicycle,Closed,5,,,2.8000000000000000
2020,BROOKLYN,317,Derelict Vehicles,Closed,1304,,,1.1487730061349693
2020,BROOKLYN,317,Derelict Vehicles,Open,2,822.5000000000000000,,
2020,BROOKLYN,317,Dirty Conditions,Closed,725,,,16.1655172413793103
2020,BROOKLYN,317,Graffiti,Closed,55,,,584.0000000000000000
2020,BROOKLYN,317,Graffiti,Open,46,808.3695652173913043,438.8500000000000000,
2020,BROOKLYN,317,Missed Collection,Closed,707,,,2.7326732673267327
2020,BROOKLYN,317,Other Enforcement,Closed,19,,,19.6315789473684211
2020,BROOKLYN,317,Recycling Enforcement,Closed,2,,,39.0000000000000000
2020,BROOKLYN,317,Sanitation Condition,Closed,54,,,2.2407407407407407
2020,BROOKLYN,317,snow,Closed,28,,,4.8571428571428571
2020,BROOKLYN,317,snow,Open,1,503.0000000000000000,,
2020,BROOKLYN,317,Vacant Lot,Closed,2,,,16.0000000000000000
2020,BROOKLYN,318,Derelict Bicycle,Closed,6,,,2.0000000000000000
2020,BROOKLYN,318,Derelict Vehicles,Closed,1571,,,1.5900700190961171
2020,BROOKLYN,318,Derelict Vehicles,Open,5,838.8000000000000000,,
2020,BROOKLYN,318,Dirty Conditions,Closed,594,,,23.0673400673400673
2020,BROOKLYN,318,Dirty Conditions,Open,1,784.0000000000000000,,
2020,BROOKLYN,318,Employee Behavior,Closed,2,,,1.00000000000000000000
2020,BROOKLYN,318,Graffiti,Closed,29,,,600.8275862068965517
2020,BROOKLYN,318,Graffiti,Open,30,795.5333333333333333,316.0769230769230769,
2020,BROOKLYN,318,Missed Collection,Closed,1631,,,2.5389331698344574
2020,BROOKLYN,318,Other Enforcement,Closed,17,,,33.6470588235294118
2020,BROOKLYN,318,Recycling Enforcement,Closed,4,,,17.2500000000000000
2020,BROOKLYN,318,Sanitation Condition,Closed,37,,,3.3243243243243243
2020,BROOKLYN,318,snow,Closed,62,,,5.3709677419354839
2020,BROOKLYN,318,snow,Open,11,502.3636363636363636,,
2020,BROOKLYN,318,Vacant Lot,Closed,1,,,99.0000000000000000
2020,BROOKLYN,355,Derelict Bicycle,Closed,1,,,8.0000000000000000
2020,BROOKLYN,355,Derelict Vehicles,Closed,5,,,1.6000000000000000
2020,BROOKLYN,355,Dirty Conditions,Closed,2,,,6.0000000000000000
2020,BROOKLYN,355,snow,Open,1,503.0000000000000000,,
2020,BROOKLYN,356,Dirty Conditions,Closed,2,,,15.5000000000000000
2020,BROOKLYN,,Derelict Bicycle,Closed,3,,,1.3333333333333333
2020,BROOKLYN,,Dirty Conditions,Closed,64,,,23.9687500000000000
2020,BROOKLYN,,Graffiti,Open,214,800.8411214953271028,560.0000000000000000,
2020,BROOKLYN,,Other Enforcement,Closed,3,,,28.6666666666666667
2020,BROOKLYN,,Sanitation Condition,Closed,7,,,2.5714285714285714
2020,BROOKLYN,,snow,Closed,5,,,3.4000000000000000
2020,BROOKLYN,,snow,Open,11,502.9090909090909091,,
2020,BROOKLYN,,Vacant Lot,Closed,1,,,4.0000000000000000
2020,MANHATTAN,101,Derelict Bicycle,Closed,23,,,4.3913043478260870
2020,MANHATTAN,101,Derelict Vehicles,Closed,30,,,2.0666666666666667
2020,MANHATTAN,101,Dirty Conditions,Closed,147,,,7.3809523809523810
2020,MANHATTAN,101,Graffiti,Closed,14,,,565.9285714285714286
2020,MANHATTAN,101,Graffiti,Open,21,791.4761904761904762,144.4444444444444444,
2020,MANHATTAN,101,Litter Basket Complaint,Closed,1,,,2.0000000000000000
2020,MANHATTAN,101,Missed Collection,Closed,125,,,2.1920000000000000
2020,MANHATTAN,101,Other Enforcement,Closed,15,,,4.4000000000000000
2020,MANHATTAN,101,Overflowing Litter Baskets,Closed,1,,,2.0000000000000000
2020,MANHATTAN,101,Recycling Enforcement,Closed,2,,,15.0000000000000000
2020,MANHATTAN,101,Sanitation Condition,Closed,32,,,2.2812500000000000
2020,MANHATTAN,101,snow,Closed,12,,,3.7500000000000000
2020,MANHATTAN,101,snow,Open,1,503.0000000000000000,,
2020,MANHATTAN,102,Derelict Bicycle,Closed,146,,,0.66438356164383561644
2020,MANHATTAN,102,Derelict Vehicles,Closed,24,,,2.4583333333333333
2020,MANHATTAN,102,Dirty Conditions,Closed,314,,,7.3025477707006369
2020,MANHATTAN,102,Graffiti,Closed,51,,,556.9215686274509804
2020,MANHATTAN,102,Graffiti,Open,55,811.6363636363636364,524.6346153846153846,
2020,MANHATTAN,102,Missed Collection,Closed,399,,,2.1052631578947368
2020,MANHATTAN,102,Other Enforcement,Closed,29,,,5.6206896551724138
2020,MANHATTAN,102,Overflowing Litter Baskets,Closed,2,,,2.0000000000000000
2020,MANHATTAN,102,Recycling Enforcement,Closed,4,,,5.5000000000000000
2020,MANHATTAN,102,Sanitation Condition,Closed,48,,,1.4583333333333333
2020,MANHATTAN,102,snow,Closed,16,,,3.9375000000000000
2020,MANHATTAN,102,snow,Open,2,502.5000000000000000,,
2020,MANHATTAN,103,Derelict Bicycle,Closed,96,,,2.8333333333333333
2020,MANHATTAN,103,Derelict Vehicles,Closed,109,,,1.3669724770642202
2020,MANHATTAN,103,Dirty Conditions,Closed,362,,,8.8950276243093923
2020,MANHATTAN,103,Graffiti,Closed,153,,,537.0261437908496732
2020,MANHATTAN,103,Graffiti,Open,87,793.1149425287356322,397.8554216867469880,
2020,MANHATTAN,103,Missed Collection,Closed,289,,,2.2283737024221453
2020,MANHATTAN,103,Other Enforcement,Closed,30,,,8.5333333333333333
2020,MANHATTAN,103,Overflowing Litter Baskets,Closed,1,,,2.0000000000000000
2020,MANHATTAN,103,Recycling Enforcement,Closed,4,,,4.7500000000000000
2020,MANHATTAN,103,Recycling Enforcement,Open,1,850.0000000000000000,,
2020,MANHATTAN,103,Sanitation Condition,Closed,59,,,2.0677966101694915
2020,MANHATTAN,103,snow,Closed,34,,,2.6176470588235294
2020,MANHATTAN,103,snow,Open,9,502.6666666666666667,,
2020,MANHATTAN,104,Derelict Bicycle,Closed,82,,,2.4024390243902439
2020,MANHATTAN,104,Derelict Vehicles,Closed,80,,,2.4500000000000000
2020,MANHATTAN,104,Dirty Conditions,Closed,344,,,7.7209302325581395
2020,MANHATTAN,104,Graffiti,Closed,42,,,665.9761904761904762
2020,MANHATTAN,104,Graffiti,Open,74,825.4459459459459459,548.8840579710144928,
2020,MANHATTAN,104,Litter Basket Complaint,Closed,1,,,2.0000000000000000
2020,MANHATTAN,104,Missed Collection,Closed,197,,,2.6751269035532995
2020,MANHATTAN,104,Other Enforcement,Closed,13,,,7.3846153846153846
2020,MANHATTAN,104,Overflowing Litter Baskets,Closed,1,,,1.00000000000000000000
2020,MANHATTAN,104,Recycling Enforcement,Closed,3,,,3.3333333333333333
2020,MANHATTAN,104,Sanitation Condition,Closed,70,,,2.4714285714285714
2020,MANHATTAN,104,snow,Closed,34,,,4.8823529411764706
2020,MANHATTAN,104,snow,Open,1,502.0000000000000000,,
2020,MANHATTAN,104,Vacant Lot,Closed,2,,,21.5000000000000000
2020,MANHATTAN,105,Derelict Bicycle,Closed,35,,,1.00000000000000000000
2020,MANHATTAN,105,Derelict Vehicles,Closed,27,,,1.7777777777777778
2020,MANHATTAN,105,Dirty Conditions,Closed,211,,,6.3459715639810427
2020,MANHATTAN,105,Graffiti,Closed,45,,,662.9555555555555556
2020,MANHATTAN,105,Graffiti,Open,69,838.5797101449275362,494.4754098360655738,
2020,MANHATTAN,105,Missed Collection,Closed,127,,,0.61417322834645669291
2020,MANHATTAN,105,Other Enforcement,Closed,30,,,11.3000000000000000
2020,MANHATTAN,105,Recycling Enforcement,Closed,8,,,7.1250000000000000
2020,MANHATTAN,105,Sanitation Condition,Closed,35,,,1.1428571428571429
2020,MANHATTAN,105,snow,Closed,21,,,4.6666666666666667
2020,MANHATTAN,105,snow,Open,4,502.5000000000000000,,
2020,MANHATTAN,106,Derelict Bicycle,Closed,35,,,2.1142857142857143
2020,MANHATTAN,106,Derelict Vehicles,Closed,30,,,1.6333333333333333
2020,MANHATTAN,106,Dirty Conditions,Closed,187,,,8.6631016042780749
2020,MANHATTAN,106,Graffiti,Closed,27,,,660.8518518518518519
2020,MANHATTAN,106,Graffiti,Open,43,799.4418604651162791,420.4102564102564103,
2020,MANHATTAN,106,Missed Collection,Closed,147,,,1.7619047619047619
2020,MANHATTAN,106,Other Enforcement,Closed,19,,,5.4736842105263158
2020,MANHATTAN,106,Recycling Enforcement,Closed,10,,,7.1000000000000000
2020,MANHATTAN,106,Sanitation Condition,Closed,27,,,2.2222222222222222
2020,MANHATTAN,106,snow,Closed,23,,,4.1304347826086957
2020,MANHATTAN,106,snow,Open,2,503.0000000000000000,,
2020,MANHATTAN,107,Collection Truck Noise,Closed,1,,,0.00000000000000000000
2020,MANHATTAN,107,Derelict Bicycle,Closed,118,,,14.7372881355932203
2020,MANHATTAN,107,Derelict Vehicles,Closed,57,,,1.9473684210526316
2020,MANHATTAN,107,Derelict Vehicles,Open,1,822.0000000000000000,,
2020,MANHATTAN,107,Dirty Conditions,Closed,273,,,7.8974358974358974
2020,MANHATTAN,107,Graffiti,Closed,19,,,550.7368421052631579
2020,MANHATTAN,107,Graffiti,Open,11,769.4545454545454545,357.5000000000000000,
2020,MANHATTAN,107,Missed Collection,Closed,254,,,1.5748031496062992
2020,MANHATTAN,107,Other Enforcement,Closed,16,,,8.9375000000000000
2020,MANHATTAN,107,Recycling Enforcement,Closed,3,,,1.3333333333333333
2020,MANHATTAN,107,Recycling Enforcement,Open,1,637.0000000000000000,,
2020,MANHATTAN,107,Sanitation Condition,Closed,46,,,2.1086956521739130
2020,MANHATTAN,107,snow,Closed,35,,,4.3428571428571429
2020,MANHATTAN,107,snow,Open,3,502.3333333333333333,,
2020,MANHATTAN,107,Vacant Lot,Closed,1,,,261.0000000000000000
2020,MANHATTAN,108,Collection Truck Noise,Closed,1,,,5.0000000000000000
2020,MANHATTAN,108,Derelict Bicycle,Closed,47,,,1.2553191489361702
2020,MANHATTAN,108,Derelict Vehicles,Closed,42,,,1.4047619047619048
2020,MANHATTAN,108,Derelict Vehicles,Open,1,850.0000000000000000,,
2020,MANHATTAN,108,Dirty Conditions,Closed,224,,,8.1607142857142857
2020,MANHATTAN,108,Graffiti,Closed,27,,,530.6666666666666667
2020,MANHATTAN,108,Graffiti,Open,31,740.4838709677419355,62.4642857142857143,
2020,MANHATTAN,108,Missed Collection,Closed,311,,,1.1061093247588424
2020,MANHATTAN,108,Other Enforcement,Closed,13,,,10.2307692307692308
2020,MANHATTAN,108,Recycling Enforcement,Closed,3,,,27.3333333333333333
2020,MANHATTAN,108,Sanitation Condition,Closed,15,,,2.1333333333333333
2020,MANHATTAN,108,snow,Closed,27,,,2.7777777777777778
2020,MANHATTAN,108,snow,Open,3,502.6666666666666667,,
2020,MANHATTAN,109,Derelict Bicycle,Closed,18,,,2.0000000000000000
2020,MANHATTAN,109,Derelict Vehicles,Closed,71,,,1.2957746478873239
2020,MANHATTAN,109,Dirty Conditions,Closed,208,,,8.2067307692307692
2020,MANHATTAN,109,Employee Behavior,Closed,1,,,4.0000000000000000
2020,MANHATTAN,109,Graffiti,Closed,26,,,530.5384615384615385
2020,MANHATTAN,109,Graffiti,Open,22,744.4090909090909091,258.3809523809523810,
2020,MANHATTAN,109,Missed Collection,Closed,63,,,1.7777777777777778
2020,MANHATTAN,109,Other Enforcement,Closed,3,,,17.6666666666666667
2020,MANHATTAN,109,Recycling Enforcement,Closed,4,,,1.7500000000000000
2020,MANHATTAN,109,Sanitation Condition,Closed,22,,,2.8636363636363636
2020,MANHATTAN,109,snow,Closed,23,,,3.2173913043478261
2020,MANHATTAN,109,snow,Open,1,503.0000000000000000,,
2020,MANHATTAN,110,Derelict Bicycle,Closed,19,,,19.2105263157894737
2020,MANHATTAN,110,Derelict Vehicles,Closed,177,,,2.3728813559322034
2020,MANHATTAN,110,Dirty Conditions,Closed,451,,,9.7006651884700665
2020,MANHATTAN,110,Graffiti,Closed,42,,,577.6666666666666667
2020,MANHATTAN,110,Graffiti,Open,23,806.4347826086956522,437.4285714285714286,
2020,MANHATTAN,110,Missed Collection,Closed,314,,,10.8757961783439490
2020,MANHATTAN,110,Other Enforcement,Closed,19,,,13.8947368421052632
2020,MANHATTAN,110,Recycling Enforcement,Closed,5,,,2.4000000000000000
2020,MANHATTAN,110,Sanitation Condition,Closed,55,,,3.4727272727272727
2020,MANHATTAN,110,snow,Closed,22,,,7.9090909090909091
2020,MANHATTAN,110,snow,Open,1,503.0000000000000000,,
2020,MANHATTAN,110,Vacant Lot,Closed,1,,,111.0000000000000000
2020,MANHATTAN,111,Derelict Bicycle,Closed,11,,,1.00000000000000000000
2020,MANHATTAN,111,Derelict Vehicles,Closed,106,,,1.8207547169811321
2020,MANHATTAN,111,Dirty Conditions,Closed,237,,,10.0379746835443038
2020,MANHATTAN,111,Graffiti,Closed,32,,,584.8125000000000000
2020,MANHATTAN,111,Graffiti,Open,41,798.0975609756097561,372.1052631578947368,
2020,MANHATTAN,111,Missed Collection,Closed,176,,,0.80681818181818181818
2020,MANHATTAN,111,Other Enforcement,Closed,6,,,4.8333333333333333
2020,MANHATTAN,111,Recycling Enforcement,Closed,4,,,19.5000000000000000
2020,MANHATTAN,111,Sanitation Condition,Closed,26,,,1.4615384615384615
2020,MANHATTAN,111,snow,Closed,21,,,4.9047619047619048
2020,MANHATTAN,111,snow,Open,7,502.2857142857142857,,
2020,MANHATTAN,111,Vacant Lot,Closed,1,,,5.0000000000000000
2020,MANHATTAN,112,Derelict Bicycle,Closed,9,,,13.0000000000000000
2020,MANHATTAN,112,Derelict Vehicles,Closed,276,,,1.3840579710144928
2020,MANHATTAN,112,Dirty Conditions,Closed,335,,,10.1970149253731343
2020,MANHATTAN,112,Graffiti,Closed,19,,,579.5263157894736842
2020,MANHATTAN,112,Graffiti,Open,23,800.3478260869565217,344.5454545454545455,
2020,MANHATTAN,112,Missed Collection,Closed,215,,,6.9488372093023256
2020,MANHATTAN,112,Other Enforcement,Closed,13,,,14.3076923076923077
2020,MANHATTAN,112,Overflowing Litter Baskets,Closed,1,,,1.00000000000000000000
2020,MANHATTAN,112,Recycling Enforcement,Closed,1,,,3.0000000000000000
2020,MANHATTAN,112,Sanitation Condition,Closed,44,,,6.6818181818181818
2020,MANHATTAN,112,snow,Closed,36,,,2.5833333333333333
2020,MANHATTAN,112,snow,Open,7,502.8571428571428571,,
2020,MANHATTAN,112,Vacant Lot,Closed,1,,,4.0000000000000000
2020,MANHATTAN,164,Derelict Vehicles,Closed,1,,,3.0000000000000000
2020,MANHATTAN,164,Dirty Conditions,Closed,3,,,3.6666666666666667
2020,MANHATTAN,208,Dirty Conditions,Closed,2,,,9.0000000000000000
2020,MANHATTAN,208,Graffiti,Open,1,815.0000000000000000,37.0000000000000000,
2020,MANHATTAN,208,Missed Collection,Closed,1,,,2.0000000000000000
2020,MANHATTAN,,Derelict Bicycle,Closed,1,,,0.00000000000000000000
2020,MANHATTAN,,Dirty Conditions,Closed,38,,,12.6578947368421053
2020,MANHATTAN,,Graffiti,Closed,3,,,539.6666666666666667
2020,MANHATTAN,,Graffiti,Open,78,796.7692307692307692,,
2020,MANHATTAN,,Missed Collection,Closed,1,,,1.00000000000000000000
2020,MANHATTAN,,Sanitation Condition,Closed,2,,,1.5000000000000000
2020,MANHATTAN,,snow,Closed,1,,,6.0000000000000000
2020,MANHATTAN,,snow,Open,6,503.0000000000000000,,
2020,QUEENS,401,Derelict Bicycle,Closed,41,,,3.0243902439024390
2020,QUEENS,401,Derelict Vehicles,Closed,32,,,0.90625000000000000000
2020,QUEENS,401,Derelict Vehicles,Open,2,834.5000000000000000,,
2020,QUEENS,401,Dirty Conditions,Closed,559,,,18.4203935599284436
2020,QUEENS,401,Employee Behavior,Closed,1,,,1.00000000000000000000
2020,QUEENS,401,Graffiti,Closed,34,,,685.6176470588235294
2020,QUEENS,401,Graffiti,Open,21,791.5238095238095238,322.2380952380952381,
2020,QUEENS,401,Missed Collection,Closed,769,,,2.4811443433029909
2020,QUEENS,401,Other Enforcement,Closed,33,,,18.1818181818181818
2020,QUEENS,401,Recycling Enforcement,Closed,10,,,25.0000000000000000
2020,QUEENS,401,Sanitation Condition,Closed,59,,,3.5254237288135593
2020,QUEENS,401,snow,Closed,77,,,5.2987012987012987
2020,QUEENS,401,snow,Open,9,502.5555555555555556,,
2020,QUEENS,401,Vacant Lot,Closed,2,,,18.0000000000000000
2020,QUEENS,402,Derelict Bicycle,Closed,20,,,1.4000000000000000
2020,QUEENS,402,Derelict Vehicles,Closed,397,,,0.76574307304785894207
2020,QUEENS,402,Dirty Conditions,Closed,247,,,19.1376518218623482
2020,QUEENS,402,Graffiti,Closed,18,,,605.8888888888888889
2020,QUEENS,402,Graffiti,Open,25,759.8800000000000000,224.0833333333333333,
2020,QUEENS,402,Missed Collection,Closed,234,,,7.5683760683760684
2020,QUEENS,402,Other Enforcement,Closed,10,,,21.0000000000000000
2020,QUEENS,402,Recycling Enforcement,Closed,2,,,1.5000000000000000
2020,QUEENS,402,Sanitation Condition,Closed,30,,,2.2333333333333333
2020,QUEENS,402,snow,Closed,52,,,4.3269230769230769
2020,QUEENS,402,snow,Open,5,502.6000000000000000,,
2020,QUEENS,402,Vacant Lot,Open,1,675.0000000000000000,,
2020,QUEENS,403,Derelict Bicycle,Closed,23,,,1.4347826086956522
2020,QUEENS,403,Derelict Vehicles,Closed,404,,,0.51485148514851485149
2020,QUEENS,403,Dirty Conditions,Closed,356,,,19.0140449438202247
2020,QUEENS,403,Graffiti,Closed,41,,,543.2195121951219512
2020,QUEENS,403,Graffiti,Open,21,788.6190476190476190,365.7142857142857143,
2020,QUEENS,403,Missed Collection,Closed,444,,,1.9572072072072072
2020,QUEENS,403,Other Enforcement,Closed,14,,,15.5000000000000000
2020,QUEENS,403,Recycling Enforcement,Closed,4,,,9.0000000000000000
2020,QUEENS,403,Sanitation Condition,Closed,31,,,1.5483870967741935
2020,QUEENS,403,snow,Closed,40,,,3.8250000000000000
2020,QUEENS,403,snow,Open,7,502.4285714285714286,,
2020,QUEENS,404,Derelict Bicycle,Closed,11,,,1.3636363636363636
2020,QUEENS,404,Derelict Vehicles,Closed,260,,,0.59230769230769230769
2020,QUEENS,404,Dirty Conditions,Closed,239,,,23.5188284518828452
2020,QUEENS,404,Graffiti,Closed,19,,,594.8947368421052632
2020,QUEENS,404,Graffiti,Open,23,763.5652173913043478,311.0476190476190476,
2020,QUEENS,404,Missed Collection,Closed,342,,,2.6461988304093567
2020,QUEENS,404,Other Enforcement,Closed,6,,,27.6666666666666667
